Column1;name;cp;ID;probe;spike;matrix;state;plate;replicate
359;ALN3;NA;VIC_none_limmat_adsorbed_1_3;VIC;none;limmat;adsorbed;1;3
360;ALN3;NA;VIC_none_limmat_adsorbed_1_3;VIC;none;limmat;adsorbed;1;3
1549;LN3;NA;VIC_none_limmat_free_2_1;VIC;none;limmat;free;2;1
1550;LN3;NA;VIC_none_limmat_free_2_1;VIC;none;limmat;free;2;1
1551;LN3;NA;VIC_none_limmat_free_2_1;VIC;none;limmat;free;2;1
1543;LN1;NA;VIC_none_limmat_free_2_2;VIC;none;limmat;free;2;2
1544;LN1;NA;VIC_none_limmat_free_2_2;VIC;none;limmat;free;2;2
1545;LN1;NA;VIC_none_limmat_free_2_2;VIC;none;limmat;free;2;2
1546;LN2;NA;VIC_none_limmat_free_2_3;VIC;none;limmat;free;2;3
1547;LN2;NA;VIC_none_limmat_free_2_3;VIC;none;limmat;free;2;3
1548;LN2;NA;VIC_none_limmat_free_2_3;VIC;none;limmat;free;2;3
541;LN1;NA;VIC_none_limmat_membrane_1_1;VIC;none;limmat;membrane;1;1
542;LN1;NA;VIC_none_limmat_membrane_1_1;VIC;none;limmat;membrane;1;1
543;LN1;NA;VIC_none_limmat_membrane_1_1;VIC;none;limmat;membrane;1;1
544;LN2;NA;VIC_none_limmat_membrane_1_2;VIC;none;limmat;membrane;1;2
545;LN2;NA;VIC_none_limmat_membrane_1_2;VIC;none;limmat;membrane;1;2
546;LN2;37.25;VIC_none_limmat_membrane_1_2;VIC;none;limmat;membrane;1;2
547;LN3;NA;VIC_none_limmat_membrane_1_3;VIC;none;limmat;membrane;1;3
548;LN3;NA;VIC_none_limmat_membrane_1_3;VIC;none;limmat;membrane;1;3
549;LN3;NA;VIC_none_limmat_membrane_1_3;VIC;none;limmat;membrane;1;3
397;ARN1;NA;VIC_none_sihl_adsorbed_1_1;VIC;none;sihl;adsorbed;1;1
398;ARN1;NA;VIC_none_sihl_adsorbed_1_1;VIC;none;sihl;adsorbed;1;1
399;ARN1;NA;VIC_none_sihl_adsorbed_1_1;VIC;none;sihl;adsorbed;1;1
400;ARN2;NA;VIC_none_sihl_adsorbed_1_2;VIC;none;sihl;adsorbed;1;2
401;ARN2;NA;VIC_none_sihl_adsorbed_1_2;VIC;none;sihl;adsorbed;1;2
402;ARN2;NA;VIC_none_sihl_adsorbed_1_2;VIC;none;sihl;adsorbed;1;2
403;ARN3;NA;VIC_none_sihl_adsorbed_1_3;VIC;none;sihl;adsorbed;1;3
404;ARN3;NA;VIC_none_sihl_adsorbed_1_3;VIC;none;sihl;adsorbed;1;3
405;ARN3;NA;VIC_none_sihl_adsorbed_1_3;VIC;none;sihl;adsorbed;1;3
1612;RN1;NA;VIC_none_sihl_free_2_1;VIC;none;sihl;free;2;1
1613;RN1;NA;VIC_none_sihl_free_2_1;VIC;none;sihl;free;2;1
1614;RN1;NA;VIC_none_sihl_free_2_1;VIC;none;sihl;free;2;1
1615;RN2;NA;VIC_none_sihl_free_2_2;VIC;none;sihl;free;2;2
1616;RN2;NA;VIC_none_sihl_free_2_2;VIC;none;sihl;free;2;2
1617;RN2;NA;VIC_none_sihl_free_2_2;VIC;none;sihl;free;2;2
1618;RN3;NA;VIC_none_sihl_free_2_3;VIC;none;sihl;free;2;3
1619;RN3;NA;VIC_none_sihl_free_2_3;VIC;none;sihl;free;2;3
1620;RN3;NA;VIC_none_sihl_free_2_3;VIC;none;sihl;free;2;3
586;RN1;NA;VIC_none_sihl_membrane_1_1;VIC;none;sihl;membrane;1;1
587;RN1;NA;VIC_none_sihl_membrane_1_1;VIC;none;sihl;membrane;1;1
588;RN1;NA;VIC_none_sihl_membrane_1_1;VIC;none;sihl;membrane;1;1
589;RN2;NA;VIC_none_sihl_membrane_1_2;VIC;none;sihl;membrane;1;2
590;RN2;NA;VIC_none_sihl_membrane_1_2;VIC;none;sihl;membrane;1;2
591;RN2;NA;VIC_none_sihl_membrane_1_2;VIC;none;sihl;membrane;1;2
592;RN3;NA;VIC_none_sihl_membrane_1_3;VIC;none;sihl;membrane;1;3
593;RN3;NA;VIC_none_sihl_membrane_1_3;VIC;none;sihl;membrane;1;3
594;RN3;NA;VIC_none_sihl_membrane_1_3;VIC;none;sihl;membrane;1;3
442;ATN1;NA;VIC_none_tap_adsorbed_1_1;VIC;none;tap;adsorbed;1;1
443;ATN1;NA;VIC_none_tap_adsorbed_1_1;VIC;none;tap;adsorbed;1;1
444;ATN1;NA;VIC_none_tap_adsorbed_1_1;VIC;none;tap;adsorbed;1;1
445;ATN2;NA;VIC_none_tap_adsorbed_1_2;VIC;none;tap;adsorbed;1;2
446;ATN2;NA;VIC_none_tap_adsorbed_1_2;VIC;none;tap;adsorbed;1;2
447;ATN2;NA;VIC_none_tap_adsorbed_1_2;VIC;none;tap;adsorbed;1;2
448;ATN3;NA;VIC_none_tap_adsorbed_1_3;VIC;none;tap;adsorbed;1;3
449;ATN3;NA;VIC_none_tap_adsorbed_1_3;VIC;none;tap;adsorbed;1;3
450;ATN3;NA;VIC_none_tap_adsorbed_1_3;VIC;none;tap;adsorbed;1;3
505;FTN1;NA;VIC_none_tap_free_1_1;VIC;none;tap;free;1;1
506;FTN1;NA;VIC_none_tap_free_1_1;VIC;none;tap;free;1;1
507;FTN1;NA;VIC_none_tap_free_1_1;VIC;none;tap;free;1;1
508;FTN2;NA;VIC_none_tap_free_1_2;VIC;none;tap;free;1;2
509;FTN2;NA;VIC_none_tap_free_1_2;VIC;none;tap;free;1;2
510;FTN2;NA;VIC_none_tap_free_1_2;VIC;none;tap;free;1;2
511;FTN3;NA;VIC_none_tap_free_1_3;VIC;none;tap;free;1;3
512;FTN3;NA;VIC_none_tap_free_1_3;VIC;none;tap;free;1;3
513;FTN3;NA;VIC_none_tap_free_1_3;VIC;none;tap;free;1;3
631;TN1;NA;VIC_none_tap_membrane_1_1;VIC;none;tap;membrane;1;1
632;TN1;NA;VIC_none_tap_membrane_1_1;VIC;none;tap;membrane;1;1
633;TN1;NA;VIC_none_tap_membrane_1_1;VIC;none;tap;membrane;1;1
634;TN2;NA;VIC_none_tap_membrane_1_2;VIC;none;tap;membrane;1;2
635;TN2;NA;VIC_none_tap_membrane_1_2;VIC;none;tap;membrane;1;2
636;TN2;NA;VIC_none_tap_membrane_1_2;VIC;none;tap;membrane;1;2
637;TN3;NA;VIC_none_tap_membrane_1_3;VIC;none;tap;membrane;1;3
638;TN3;NA;VIC_none_tap_membrane_1_3;VIC;none;tap;membrane;1;3
639;TN3;NA;VIC_none_tap_membrane_1_3;VIC;none;tap;membrane;1;3
361;ALS1;NA;VIC_salmon_limmat_adsorbed_1_1;VIC;salmon;limmat;adsorbed;1;1
362;ALS1;NA;VIC_salmon_limmat_adsorbed_1_1;VIC;salmon;limmat;adsorbed;1;1
363;ALS1;NA;VIC_salmon_limmat_adsorbed_1_1;VIC;salmon;limmat;adsorbed;1;1
364;ALS2;NA;VIC_salmon_limmat_adsorbed_1_2;VIC;salmon;limmat;adsorbed;1;2
365;ALS2;NA;VIC_salmon_limmat_adsorbed_1_2;VIC;salmon;limmat;adsorbed;1;2
366;ALS2;NA;VIC_salmon_limmat_adsorbed_1_2;VIC;salmon;limmat;adsorbed;1;2
367;ALS3;NA;VIC_salmon_limmat_adsorbed_1_3;VIC;salmon;limmat;adsorbed;1;3
368;ALS3;NA;VIC_salmon_limmat_adsorbed_1_3;VIC;salmon;limmat;adsorbed;1;3
369;ALS3;NA;VIC_salmon_limmat_adsorbed_1_3;VIC;salmon;limmat;adsorbed;1;3
478;FLS1;NA;VIC_salmon_limmat_free_1_1;VIC;salmon;limmat;free;1;1
479;FLS1;NA;VIC_salmon_limmat_free_1_1;VIC;salmon;limmat;free;1;1
480;FLS1;NA;VIC_salmon_limmat_free_1_1;VIC;salmon;limmat;free;1;1
481;FLS2;NA;VIC_salmon_limmat_free_1_2;VIC;salmon;limmat;free;1;2
482;FLS2;NA;VIC_salmon_limmat_free_1_2;VIC;salmon;limmat;free;1;2
483;FLS2;NA;VIC_salmon_limmat_free_1_2;VIC;salmon;limmat;free;1;2
484;FLS3;NA;VIC_salmon_limmat_free_1_3;VIC;salmon;limmat;free;1;3
485;FLS3;NA;VIC_salmon_limmat_free_1_3;VIC;salmon;limmat;free;1;3
486;FLS3;NA;VIC_salmon_limmat_free_1_3;VIC;salmon;limmat;free;1;3
550;LS1;NA;VIC_salmon_limmat_membrane_1_1;VIC;salmon;limmat;membrane;1;1
551;LS1;NA;VIC_salmon_limmat_membrane_1_1;VIC;salmon;limmat;membrane;1;1
552;LS1;NA;VIC_salmon_limmat_membrane_1_1;VIC;salmon;limmat;membrane;1;1
553;LS2;NA;VIC_salmon_limmat_membrane_1_2;VIC;salmon;limmat;membrane;1;2
554;LS2;NA;VIC_salmon_limmat_membrane_1_2;VIC;salmon;limmat;membrane;1;2
555;LS2;NA;VIC_salmon_limmat_membrane_1_2;VIC;salmon;limmat;membrane;1;2
556;LS3;NA;VIC_salmon_limmat_membrane_1_3;VIC;salmon;limmat;membrane;1;3
557;LS3;NA;VIC_salmon_limmat_membrane_1_3;VIC;salmon;limmat;membrane;1;3
558;LS3;NA;VIC_salmon_limmat_membrane_1_3;VIC;salmon;limmat;membrane;1;3
406;ARS1;NA;VIC_salmon_sihl_adsorbed_1_1;VIC;salmon;sihl;adsorbed;1;1
407;ARS1;NA;VIC_salmon_sihl_adsorbed_1_1;VIC;salmon;sihl;adsorbed;1;1
408;ARS1;NA;VIC_salmon_sihl_adsorbed_1_1;VIC;salmon;sihl;adsorbed;1;1
409;ARS2;NA;VIC_salmon_sihl_adsorbed_1_2;VIC;salmon;sihl;adsorbed;1;2
410;ARS2;NA;VIC_salmon_sihl_adsorbed_1_2;VIC;salmon;sihl;adsorbed;1;2
411;ARS2;NA;VIC_salmon_sihl_adsorbed_1_2;VIC;salmon;sihl;adsorbed;1;2
412;ARS3;NA;VIC_salmon_sihl_adsorbed_1_3;VIC;salmon;sihl;adsorbed;1;3
413;ARS3;NA;VIC_salmon_sihl_adsorbed_1_3;VIC;salmon;sihl;adsorbed;1;3
414;ARS3;NA;VIC_salmon_sihl_adsorbed_1_3;VIC;salmon;sihl;adsorbed;1;3
1621;RS1;NA;VIC_salmon_sihl_free_2_1;VIC;salmon;sihl;free;2;1
1622;RS1;NA;VIC_salmon_sihl_free_2_1;VIC;salmon;sihl;free;2;1
1623;RS1;NA;VIC_salmon_sihl_free_2_1;VIC;salmon;sihl;free;2;1
1624;RS2;NA;VIC_salmon_sihl_free_2_2;VIC;salmon;sihl;free;2;2
1625;RS2;NA;VIC_salmon_sihl_free_2_2;VIC;salmon;sihl;free;2;2
1626;RS2;NA;VIC_salmon_sihl_free_2_2;VIC;salmon;sihl;free;2;2
1627;RS3;NA;VIC_salmon_sihl_free_2_3;VIC;salmon;sihl;free;2;3
1628;RS3;NA;VIC_salmon_sihl_free_2_3;VIC;salmon;sihl;free;2;3
1629;RS3;NA;VIC_salmon_sihl_free_2_3;VIC;salmon;sihl;free;2;3
595;RS1;NA;VIC_salmon_sihl_membrane_1_1;VIC;salmon;sihl;membrane;1;1
596;RS1;NA;VIC_salmon_sihl_membrane_1_1;VIC;salmon;sihl;membrane;1;1
597;RS1;NA;VIC_salmon_sihl_membrane_1_1;VIC;salmon;sihl;membrane;1;1
598;RS2;NA;VIC_salmon_sihl_membrane_1_2;VIC;salmon;sihl;membrane;1;2
599;RS2;NA;VIC_salmon_sihl_membrane_1_2;VIC;salmon;sihl;membrane;1;2
600;RS2;NA;VIC_salmon_sihl_membrane_1_2;VIC;salmon;sihl;membrane;1;2
601;RS3;NA;VIC_salmon_sihl_membrane_1_3;VIC;salmon;sihl;membrane;1;3
602;RS3;NA;VIC_salmon_sihl_membrane_1_3;VIC;salmon;sihl;membrane;1;3
603;RS3;NA;VIC_salmon_sihl_membrane_1_3;VIC;salmon;sihl;membrane;1;3
451;ATS1;NA;VIC_salmon_tap_adsorbed_1_1;VIC;salmon;tap;adsorbed;1;1
452;ATS1;NA;VIC_salmon_tap_adsorbed_1_1;VIC;salmon;tap;adsorbed;1;1
453;ATS1;NA;VIC_salmon_tap_adsorbed_1_1;VIC;salmon;tap;adsorbed;1;1
454;ATS2;NA;VIC_salmon_tap_adsorbed_1_2;VIC;salmon;tap;adsorbed;1;2
455;ATS2;NA;VIC_salmon_tap_adsorbed_1_2;VIC;salmon;tap;adsorbed;1;2
456;ATS2;NA;VIC_salmon_tap_adsorbed_1_2;VIC;salmon;tap;adsorbed;1;2
457;ATS3;NA;VIC_salmon_tap_adsorbed_1_3;VIC;salmon;tap;adsorbed;1;3
458;ATS3;NA;VIC_salmon_tap_adsorbed_1_3;VIC;salmon;tap;adsorbed;1;3
459;ATS3;NA;VIC_salmon_tap_adsorbed_1_3;VIC;salmon;tap;adsorbed;1;3
1639;TS1;NA;VIC_salmon_tap_free_2_1;VIC;salmon;tap;free;2;1
1640;TS1;NA;VIC_salmon_tap_free_2_1;VIC;salmon;tap;free;2;1
1641;TS1;NA;VIC_salmon_tap_free_2_1;VIC;salmon;tap;free;2;1
1642;TS2;NA;VIC_salmon_tap_free_2_2;VIC;salmon;tap;free;2;2
1643;TS2;NA;VIC_salmon_tap_free_2_2;VIC;salmon;tap;free;2;2
1644;TS2;NA;VIC_salmon_tap_free_2_2;VIC;salmon;tap;free;2;2
1645;TS3;NA;VIC_salmon_tap_free_2_3;VIC;salmon;tap;free;2;3
1646;TS3;NA;VIC_salmon_tap_free_2_3;VIC;salmon;tap;free;2;3
1647;TS3;NA;VIC_salmon_tap_free_2_3;VIC;salmon;tap;free;2;3
640;TS1;NA;VIC_salmon_tap_membrane_1_1;VIC;salmon;tap;membrane;1;1
641;TS1;NA;VIC_salmon_tap_membrane_1_1;VIC;salmon;tap;membrane;1;1
642;TS1;NA;VIC_salmon_tap_membrane_1_1;VIC;salmon;tap;membrane;1;1
643;TS2;NA;VIC_salmon_tap_membrane_1_2;VIC;salmon;tap;membrane;1;2
644;TS2;NA;VIC_salmon_tap_membrane_1_2;VIC;salmon;tap;membrane;1;2
645;TS2;NA;VIC_salmon_tap_membrane_1_2;VIC;salmon;tap;membrane;1;2
646;TS3;NA;VIC_salmon_tap_membrane_1_3;VIC;salmon;tap;membrane;1;3
647;TS3;NA;VIC_salmon_tap_membrane_1_3;VIC;salmon;tap;membrane;1;3
648;TS3;NA;VIC_salmon_tap_membrane_1_3;VIC;salmon;tap;membrane;1;3
