asvCode,Kingdom,Phylum,SubPhylum,Class,Order,Family,Genus,Species
asv8832,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8834,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8837,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8838,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8841,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8842,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8843,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8844,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8845,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8846,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8847,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8848,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8849,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8850,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8851,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8852,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8853,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8854,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8856,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8858,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8860,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8861,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8862,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8865,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8866,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8867,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8869,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8870,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8873,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8875,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8876,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv8886,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
asv0085,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv0647,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv1758,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv1765,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv2598,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv2638,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv2663,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv3427,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv3680,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv3683,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv3955,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv3977,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv4617,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv5789,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv6269,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_sp.
asv1058,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv1587,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv1792,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2257,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2340,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2556,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2662,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2684,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2732,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv2755,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv3079,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv3929,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv4520,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv4946,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv5461,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv6265,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea,Eumonhystera,Eumonhystera_unclassified
asv0187,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv0489,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv1552,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv1885,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv6013,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv6132,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetes_unclassified,Eurotiomycetes_unclassified
asv3022,Eukaryota,Excavata,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified
asv4366,Eukaryota,Excavata,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified
asv5007,Eukaryota,Excavata,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified,Excavata_unclassified
asv3144,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,Exobasidiomycetes,Exobasidiomycetes_sp.
asv2176,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified
asv3091,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified,Filosa-Sarcomonadea_unclassified
asv0184,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified
asv0693,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified
asv3502,Eukaryota,Amoebozoa,Conosa,Variosea,ATCC-Flamella-WIM-lineage,Flamella-lineage,Flamella-lineage_unclassified,Flamella-lineage_unclassified
asv0406,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Flectomonas,Flectomonas_ekelundi
asv0431,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_unclassified
asv0634,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_unclassified
asv2741,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_unclassified
asv3583,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_unclassified
asv0962,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_vaucheriae
asv2490,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta,Araphid-pennate,Fragilaria,Fragilaria_vaucheriae
asv0327,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0435,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0440,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0698,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0809,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0886,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv0889,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1110,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1188,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1586,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1635,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1655,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv1947,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv2042,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv2300,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv2565,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv2993,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3019,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3101,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3516,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3776,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3787,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3855,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv3957,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv4489,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv5206,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv5671,Eukaryota,Opisthokonta,Fungi,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified,Fungi_unclassified
asv2405,Eukaryota,Opisthokonta,Metazoa,Craniata,Craniata,Archosauria,Gallus,Gallus_gallus
asv0027,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0093,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0387,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0420,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0449,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0476,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0724,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0848,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv0861,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1005,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1012,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1201,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1444,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1698,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1808,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv1839,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv2372,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv2705,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv2857,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv3120,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv3333,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv3640,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
asv3979,Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha,Gastrotricha,Gastrotricha_unclassified,Gastrotricha_unclassified
