Species,Protocol,RunID,Elapsed,A,Ci,Tleaf,CO2_r,PAR,VPDleaf
Arabidopsis,DAT,At_wlk1_1_DAT,1084.4,14.57077629,643.3760218,25.2526,807.775,1000.01,1.205545002
Arabidopsis,DAT,At_wlk1_1_DAT,1085.4,14.29470191,647.0726917,25.25375,809.3975,1000.01,1.205746147
Arabidopsis,DAT,At_wlk1_1_DAT,1086.4,14.6003492,649.6070563,25.2566,814.337,1000.01,1.206221496
Arabidopsis,DAT,At_wlk1_1_DAT,1087.4,14.91412375,648.951496,25.25915,815.984,1000.01,1.206662879
Arabidopsis,DAT,At_wlk1_1_DAT,1088.4,15.22126417,651.3353161,25.2622,821.062,1000,1.207247361
Arabidopsis,DAT,At_wlk1_1_DAT,1089.4,15.06592009,654.1056124,25.26495,822.742,1000.005,1.207718738
Arabidopsis,DAT,At_wlk1_1_DAT,1090.4,14.85708088,660.4483286,25.267,827.793,1000.01,1.20810138
Arabidopsis,DAT,At_wlk1_1_DAT,1091.4,14.79615049,662.5021408,25.2674,829.437,1000.005,1.208149954
Arabidopsis,DAT,At_wlk1_1_DAT,1092.4,14.845517,666.9509757,25.2682,834.522,1000.01,1.208317671
Arabidopsis,DAT,At_wlk1_1_DAT,1093.4,14.66850797,670.0489714,25.26725,836.1865,1000.005,1.208057441
Arabidopsis,DAT,At_wlk1_1_DAT,1094.4,14.68855913,674.9772905,25.2632,841.234,1000.01,1.207154923
Arabidopsis,DAT,At_wlk1_1_DAT,1095.4,14.86884022,675.2759307,25.2619,842.8725,1000.01,1.206916977
Arabidopsis,DAT,At_wlk1_1_DAT,1096.4,15.38718471,676.1388035,25.2615,847.907,999.752,1.206921209
Arabidopsis,DAT,At_wlk1_1_DAT,1097.4,15.41834109,677.4840054,25.2623,849.5835,999.881,1.207076871
Arabidopsis,DAT,At_wlk1_1_DAT,1098.4,15.21504174,683.997749,25.2606,854.731,1000.01,1.206629485
Arabidopsis,DAT,At_wlk1_1_DAT,1099.4,14.97399903,687.4832543,25.25775,856.4185,1000.015,1.206080962
Arabidopsis,DAT,At_wlk1_1_DAT,1100.4,15.23380241,690.3872534,25.2563,861.58,1000.02,1.205822772
Arabidopsis,DAT,At_wlk1_1_DAT,1101.4,15.34220314,691.1556983,25.25815,863.2405,1000.02,1.206184004
Arabidopsis,DAT,At_wlk1_1_DAT,1102.4,15.07441242,698.007575,25.2692,868.11,1000.01,1.208185369
Arabidopsis,DAT,At_wlk1_1_DAT,1103.4,14.20880345,706.2519461,25.26725,869.6405,1000.015,1.20774994
Arabidopsis,DAT,At_wlk1_1_DAT,1104.4,14.00320947,712.8176218,25.2606,874.149,1000.02,1.206476845
Arabidopsis,DAT,At_wlk1_1_DAT,1105.4,14.24513954,712.5389512,25.25885,875.687,1000.02,1.206158909
Arabidopsis,DAT,At_wlk1_1_DAT,1106.4,14.85254937,712.7520863,25.2589,880.305,1000.03,1.206162983
Arabidopsis,DAT,At_wlk1_1_DAT,1107.4,15.11303777,712.3346296,25.261,881.9305,1000.025,1.206565708
Arabidopsis,DAT,At_wlk1_1_DAT,1108.4,15.18245568,716.6277898,25.2582,886.816,999.772,1.206008637
Arabidopsis,DAT,At_wlk1_1_DAT,1109.4,15.12218171,718.5725986,25.2558,888.5055,999.896,1.205593882
Arabidopsis,DAT,At_wlk1_1_DAT,1110.4,14.92306193,724.9071262,25.2505,893.526,1000.03,1.204499203
Arabidopsis,DAT,At_wlk1_1_DAT,1111.4,14.93629307,726.3844183,25.25145,895.2715,1000.025,1.204674932
Arabidopsis,DAT,At_wlk1_1_DAT,1112.4,14.98308161,731.124782,25.2503,900.418,1000.02,1.204367013
Arabidopsis,DAT,At_wlk1_1_DAT,1113.4,14.92849336,733.5847169,25.2488,902.121,1000.025,1.204177774
Arabidopsis,DAT,At_wlk1_1_DAT,1114.4,14.89128306,739.4249635,25.2467,907.067,1000.02,1.203937071
Arabidopsis,DAT,At_wlk1_1_DAT,1115.4,14.82506699,742.2933264,25.24905,908.7515,1000.02,1.204453006
Arabidopsis,DAT,At_wlk1_1_DAT,1116.4,14.96911456,746.5192328,25.258,913.765,999.775,1.206297526
Arabidopsis,DAT,At_wlk1_1_DAT,1117.4,14.78886768,749.8007341,25.25875,915.436,999.7745,1.206458804
Arabidopsis,DAT,At_wlk1_1_DAT,1118.4,14.87470272,754.1629899,25.2537,920.414,1000.03,1.205581302
Arabidopsis,DAT,At_wlk1_1_DAT,1119.4,15.06374369,754.5591491,25.2477,922.077,1000.03,1.204460448
Arabidopsis,DAT,At_wlk1_1_DAT,1120.4,15.17651295,758.6341823,25.236,927.159,1000.02,1.202444762
Arabidopsis,DAT,At_wlk1_1_DAT,1121.4,15.22488363,759.7927167,25.23635,928.8625,1000.025,1.202566399
Arabidopsis,DAT,At_wlk1_1_DAT,1122.4,15.0953936,765.4834062,25.239,933.928,1000.02,1.203184417
Arabidopsis,DAT,At_wlk1_1_DAT,1123.4,15.2391839,766.1316798,25.23855,935.561,1000.02,1.203082555
Arabidopsis,DAT,At_wlk1_1_DAT,1124.4,15.31350162,770.4178657,25.2369,940.498,1000.03,1.202901824
Arabidopsis,DAT,At_wlk1_1_DAT,1125.4,15.20283215,772.7899455,25.236,942.193,999.904,1.202744024
Arabidopsis,DAT,At_wlk1_1_DAT,1126.4,15.13379909,778.0377599,25.2391,947.277,1000.02,1.203470242
Arabidopsis,DAT,At_wlk1_1_DAT,1127.4,15.04169517,780.3750121,25.23975,948.9555,1000.025,1.203586886
Arabidopsis,DAT,At_wlk1_1_DAT,1128.4,15.40212377,782.3183535,25.2467,953.925,1000.04,1.204891324
Arabidopsis,DAT,At_wlk1_1_DAT,1129.4,15.65738378,781.393322,25.24725,955.6445,1000.04,1.204981612
Arabidopsis,DAT,At_wlk1_1_DAT,1130.4,15.84485445,783.319624,25.246,960.731,1000.03,1.204636739
Arabidopsis,DAT,At_wlk1_1_DAT,1131.4,15.7040843,783.8672352,25.24545,962.4305,1000.035,1.204409385
Arabidopsis,DAT,At_wlk1_1_DAT,1132.4,15.65491389,787.0385931,25.2477,967.418,999.782,1.204291898
Arabidopsis,DAT,At_wlk1_1_DAT,1133.4,15.72000056,786.7668542,25.24955,969.0755,999.906,1.20442441
Arabidopsis,DAT,At_wlk1_1_DAT,1134.4,15.88489799,789.8055217,25.2496,974.087,1000.03,1.20378438
Arabidopsis,DAT,At_wlk1_1_DAT,1135.4,15.98545167,794.1768559,25.24875,975.731,1000.035,1.203501707
Arabidopsis,DAT,At_wlk1_1_DAT,1136.4,16.04939042,797.0361206,25.2512,980.717,1000.03,1.203513444
Arabidopsis,DAT,At_wlk1_1_DAT,1137.4,15.99634969,798.2230266,25.25345,982.4215,1000.03,1.20383025
Arabidopsis,DAT,At_wlk1_1_DAT,1138.4,15.90164947,803.603417,25.2488,987.568,999.791,1.202528259
Arabidopsis,DAT,At_wlk1_1_DAT,1139.4,15.57568949,807.9025519,25.24605,989.2275,999.9155,1.201847627
Arabidopsis,DAT,At_wlk1_1_DAT,1140.4,15.43593076,814.0480204,25.2402,994.203,1000.04,1.200299125
Arabidopsis,DAT,At_wlk1_1_DAT,1141.4,15.38479724,816.3166826,25.2401,995.874,1000.04,1.200110474
Arabidopsis,DAT,At_wlk1_1_DAT,1142.4,15.73874419,818.644946,25.2386,1000.97,1000.03,1.199442803
Arabidopsis,DAT,At_wlk1_1_DAT,1143.4,16.14120713,817.2842986,25.23775,1002.64,1000.03,1.199150155
Arabidopsis,DAT,At_wlk1_1_DAT,1144.4,16.57843372,818.6965742,25.24,1007.61,999.784,1.1991924
Arabidopsis,DAT,At_wlk1_1_DAT,1145.4,16.50227141,820.900212,25.2439,1009.3,999.912,1.199820032
Arabidopsis,DAT,At_wlk1_1_DAT,1146.4,16.24304706,827.8817524,25.2518,1014.38,1000.03,1.200993159
Arabidopsis,DAT,At_wlk1_1_DAT,1147.4,15.97809631,831.7729267,25.2544,1016.075,1000.03,1.201376309
Arabidopsis,DAT,At_wlk1_1_DAT,1148.4,16.21519752,834.9503557,25.2545,1020.98,1000.04,1.201082641
Arabidopsis,DAT,At_wlk1_1_DAT,1149.4,16.4815247,834.5420266,25.2553,1022.645,999.91,1.201166036
Arabidopsis,DAT,At_wlk1_1_DAT,1150.4,16.51370753,839.2760089,25.2537,1027.65,1000.03,1.20056621
Arabidopsis,DAT,At_wlk1_1_DAT,1151.4,16.14454518,844.0379972,25.24795,1029.39,1000.035,1.199377665
Arabidopsis,DAT,At_wlk1_1_DAT,1152.4,16.0617114,850.0493302,25.2349,1034.51,1000.04,1.19655545
Arabidopsis,DAT,At_wlk1_1_DAT,1153.4,16.18653442,850.8510316,25.23195,1036.235,1000.04,1.195976798
Arabidopsis,DAT,At_wlk1_1_DAT,1154.4,16.45630589,853.5917981,25.2374,1041.29,999.791,1.196849478
Arabidopsis,DAT,At_wlk1_1_DAT,1155.4,16.38360353,855.873414,25.23925,1042.955,999.9155,1.197131675
Arabidopsis,DAT,At_wlk1_1_DAT,1156.4,16.28345646,861.5859115,25.2468,1047.92,1000.04,1.198299969
Arabidopsis,DAT,At_wlk1_1_DAT,1157.4,16.34223404,862.833574,25.24695,1049.645,1000.045,1.198245832
Arabidopsis,DAT,At_wlk1_1_DAT,1158.4,16.59343488,865.866139,25.2463,1054.71,1000.05,1.197793624
Arabidopsis,DAT,At_wlk1_1_DAT,1159.4,16.61887894,867.5539643,25.24495,1056.415,999.922,1.197476992
Arabidopsis,DAT,At_wlk1_1_DAT,1160.4,16.44710053,874.4796643,25.2419,1061.45,1000.05,1.196729017
Arabidopsis,DAT,At_wlk1_1_DAT,1161.4,16.38104659,877.4790457,25.24215,1063.135,1000.05,1.19679695
Arabidopsis,DAT,At_wlk1_1_DAT,1162.4,16.61335441,881.6990854,25.2408,1068.09,1000.04,1.196526518
Arabidopsis,DAT,At_wlk1_1_DAT,1163.4,17.01626705,881.2267734,25.24085,1069.765,1000.045,1.196583205
Arabidopsis,DAT,At_wlk1_1_DAT,1164.4,16.91466321,887.5198212,25.239,1074.78,1000.1,1.196311222
Arabidopsis,DAT,At_wlk1_1_DAT,1165.4,16.55005985,892.0903161,25.23855,1076.5,1000.1,1.196238533
Arabidopsis,DAT,At_wlk1_1_DAT,1166.4,16.50329874,897.7454458,25.2268,1081.54,999.847,1.193990311
Arabidopsis,DAT,At_wlk1_1_DAT,1167.4,16.64412356,898.5657111,25.21985,1083.26,999.9735,1.192678341
Arabidopsis,DAT,At_wlk1_1_DAT,1168.4,16.96600219,901.6859947,25.1943,1088.19,999.849,1.187861287
Arabidopsis,DAT,At_wlk1_1_DAT,1169.4,16.97547391,903.4045419,25.18835,1089.87,999.9745,1.18669747
Arabidopsis,DAT,At_wlk1_1_DAT,1170.4,16.89110376,909.20753,25.1761,1094.84,999.845,1.184398257
Arabidopsis,DAT,At_wlk1_1_DAT,1171.4,16.78825964,911.6053545,25.1737,1096.545,999.9725,1.183932639
Arabidopsis,DAT,At_wlk1_1_DAT,1172.4,16.25573475,920.5742323,25.1653,1101.5,999.852,1.182372535
Arabidopsis,DAT,At_wlk1_1_DAT,1173.4,16.12948162,923.110458,25.1626,1103.19,999.976,1.181851647
Arabidopsis,DAT,At_wlk1_1_DAT,1174.4,16.34928587,926.5637703,25.1507,1108.21,999.855,1.179602235
Arabidopsis,DAT,At_wlk1_1_DAT,1175.4,16.94933023,923.858668,25.1488,1109.965,999.9775,1.179250373
Arabidopsis,DAT,At_wlk1_1_DAT,1176.4,17.13451867,927.5859349,25.1432,1115.1,1000.11,1.178108733
Arabidopsis,DAT,At_wlk1_1_DAT,1177.4,16.89845754,930.9344954,25.14235,1116.81,1000.11,1.17797228
Arabidopsis,DAT,At_wlk1_1_DAT,1178.4,16.78776762,936.5642295,25.1437,1121.73,1000.11,1.178269889
Arabidopsis,DAT,At_wlk1_1_DAT,1179.4,16.99566633,936.8861924,25.1438,1123.39,1000.11,1.178411118
Arabidopsis,DAT,At_wlk1_1_DAT,1180.4,16.94210183,943.1003854,25.1429,1128.33,999.855,1.178447567
Arabidopsis,DAT,At_wlk1_1_DAT,1181.4,16.78810761,947.3212894,25.14265,1130.05,999.8585,1.178582488
Arabidopsis,DAT,At_wlk1_1_DAT,1182.4,16.54857877,955.633431,25.1428,1135.1,1000.11,1.178962035
Arabidopsis,DAT,At_wlk1_1_DAT,1183.4,16.76895442,957.0150511,25.14385,1136.75,999.9815,1.17935769
Arabidopsis,DAT,At_wlk1_1_DAT,1184.4,16.71721235,962.7476124,25.1446,1141.65,1000.09,1.179989169
Arabidopsis,DAT,At_wlk1_1_DAT,1185.4,16.64392085,965.0178917,25.145,1143.355,999.973,1.180277072
Arabidopsis,DAT,At_wlk1_1_DAT,1186.4,16.5422044,970.8971455,25.1445,1148.43,1000.12,1.180879021
Arabidopsis,DAT,At_wlk1_1_DAT,1187.4,16.73249526,972.4105539,25.14245,1150.125,999.9885,1.180725734
Arabidopsis,DAT,At_wlk1_1_DAT,1188.4,16.91109305,977.7898752,25.1382,1155.11,999.863,1.180809359
Arabidopsis,DAT,At_wlk1_1_DAT,1189.4,16.88486326,981.298237,25.13995,1156.875,999.8675,1.181400843
Arabidopsis,DAT,At_wlk1_1_DAT,1190.4,16.91496751,983.6998852,25.1437,1161.99,1000.12,1.182946224
Arabidopsis,DAT,At_wlk1_1_DAT,1191.4,17.24383416,983.4189391,25.14005,1163.745,999.9915,1.182541371
Arabidopsis,DAT,At_wlk1_1_DAT,1192.4,17.64222024,985.9411312,25.1316,1168.71,1000.11,1.18176459
Arabidopsis,DAT,At_wlk1_1_DAT,1193.4,17.92915957,985.2613418,25.13245,1170.395,1000.115,1.182218055
Arabidopsis,DAT,At_wlk1_1_DAT,1194.4,17.54322676,992.0176093,25.1413,1175.11,999.864,1.18457001
Arabidopsis,DAT,At_wlk1_1_DAT,1195.4,17.05955925,997.153992,25.14025,1176.82,999.987,1.184653781
Arabidopsis,DAT,At_wlk1_1_DAT,1196.4,16.64403615,1004.765102,25.136,1181.73,999.863,1.184550743
Arabidopsis,DAT,At_wlk1_1_DAT,1197.4,16.53891448,1008.056698,25.13495,1183.535,999.861,1.184631282
Arabidopsis,DAT,At_wlk1_1_DAT,1197.9,16.59506349,1007.526392,25.13495,1183.535,999.861,1.184631282
Arabidopsis,DAT,At_wlk1_1_DAT,1199.4,17.05008787,1009.60123,25.13265,1191.425,999.9805,1.185202854
Arabidopsis,DAT,At_wlk1_1_DAT,1199.9,17.03932615,1009.449474,25.13265,1191.425,999.9805,1.185202854
Arabidopsis,DAT,At_wlk1_1_DAT,1201.4,17.04780554,1017.899909,25.13605,1197.645,1000.11,1.186573757
Arabidopsis,DAT,At_wlk1_1_DAT,1202.4,16.97883921,1023.495334,25.1376,1201.24,1000.11,1.187496315
Arabidopsis,DAT,At_wlk1_1_DAT,1203.4,16.92293683,1026.102852,25.13465,1202.885,999.983,1.187161875
Arabidopsis,DAT,At_wlk1_1_DAT,1203.9,16.84774718,1026.750283,25.13465,1202.885,999.983,1.187161875
Arabidopsis,DAT,At_wlk1_1_DAT,1205.4,16.95603397,1030.986477,25.13145,1210.1,999.9845,1.187834864
Arabidopsis,DAT,At_wlk1_1_DAT,1205.9,16.90402012,1031.119581,25.13145,1210.1,999.9845,1.187834864
Arabidopsis,DAT,At_wlk1_1_DAT,1207.4,16.77204176,1037.141525,25.13925,1216.485,1000.12,1.190368845
Arabidopsis,DAT,At_wlk1_1_DAT,1207.9,16.70952318,1037.531662,25.13925,1216.485,1000.12,1.190368845
Arabidopsis,DAT,At_wlk1_1_DAT,1209.4,16.90963286,1042.307685,25.1398,1223.345,999.986,1.191414093
Arabidopsis,DAT,At_wlk1_1_DAT,1209.9,16.88913022,1043.248719,25.1398,1223.345,999.986,1.191414093
Arabidopsis,DAT,At_wlk1_1_DAT,1211.4,17.07763493,1048.521527,25.13865,1230.145,999.985,1.192159839
Arabidopsis,DAT,At_wlk1_1_DAT,1211.9,17.00566843,1046.992541,25.13865,1230.145,999.985,1.192159839
Arabidopsis,DAT,At_wlk1_1_DAT,1212.9,17.03484411,1052.119883,25.1348,1236.04,1000.11,1.192174859
Arabidopsis,DAT,At_wlk1_1_DAT,1213.9,17.2069925,1053.172483,25.13715,1237.745,1000.115,1.19282391
Arabidopsis,DAT,At_wlk1_1_DAT,1214.9,17.32384287,1057.474286,25.1396,1242.77,999.862,1.193765437
Arabidopsis,DAT,At_wlk1_1_DAT,1215.9,17.37358772,1059.001683,25.13935,1244.405,999.986,1.193867269
Arabidopsis,DAT,At_wlk1_1_DAT,1216.9,17.14599816,1065.462455,25.1364,1249.3,1000.11,1.193750474
Arabidopsis,DAT,At_wlk1_1_DAT,1217.9,17.00324607,1068.091443,25.1365,1250.97,999.9875,1.193892236
Arabidopsis,DAT,At_wlk1_1_DAT,1218.9,16.8621075,1073.733127,25.1388,1256.07,999.866,1.194688839
Arabidopsis,DAT,At_wlk1_1_DAT,1219.9,16.80469223,1075.820238,25.1376,1257.8,999.993,1.194541506
Arabidopsis,DAT,At_wlk1_1_DAT,1220.9,16.6459141,1081.831238,25.1341,1262.85,999.867,1.194210435
Arabidopsis,DAT,At_wlk1_1_DAT,1221.9,16.89523368,1081.531201,25.1348,1264.555,999.8685,1.194451715
Arabidopsis,DAT,At_wlk1_1_DAT,1222.9,17.29726199,1082.986564,25.1377,1269.53,999.871,1.195349055
Arabidopsis,DAT,At_wlk1_1_DAT,1223.9,17.62529957,1081.550125,25.13625,1271.245,999.8675,1.195149319
Arabidopsis,DAT,At_wlk1_1_DAT,1224.9,17.54599236,1086.115767,25.1307,1276.2,1000.12,1.194250852
Arabidopsis,DAT,At_wlk1_1_DAT,1225.9,17.24025709,1088.968257,25.13115,1277.91,999.9945,1.194317425
Arabidopsis,DAT,At_wlk1_1_DAT,1226.9,17.15727445,1093.715409,25.1331,1282.92,1000.13,1.194656504
Arabidopsis,DAT,At_wlk1_1_DAT,1227.9,17.23006263,1094.409212,25.13405,1284.66,999.9975,1.194809442
Arabidopsis,DAT,At_wlk1_1_DAT,1228.9,17.5290318,1096.880847,25.1314,1289.76,1000.12,1.194320756
Arabidopsis,DAT,At_wlk1_1_DAT,1229.9,17.83556133,1096.122458,25.13095,1291.415,999.996,1.194209353
Arabidopsis,DAT,At_wlk1_1_DAT,1230.9,18.03127324,1099.306374,25.1344,1296.31,999.872,1.194861337
Arabidopsis,DAT,At_wlk1_1_DAT,1231.9,17.7614558,1102.881443,25.1339,1298,999.996,1.194745999
Arabidopsis,DAT,At_wlk1_1_DAT,1232.9,17.29143424,1111.234683,25.1303,1303.02,999.873,1.194082668
Arabidopsis,DAT,At_wlk1_1_DAT,1233.9,16.73728334,1116.867318,25.128,1304.73,999.874,1.193631572
Arabidopsis,DAT,At_wlk1_1_DAT,1234.9,16.86598067,1120.640316,25.1302,1309.76,999.871,1.194057548
Arabidopsis,DAT,At_wlk1_1_DAT,1235.9,16.92723866,1121.679767,25.13535,1311.505,999.8705,1.195009488
Arabidopsis,DAT,At_wlk1_1_DAT,1236.9,17.27683876,1123.730927,25.141,1316.58,1000.13,1.19609392
Arabidopsis,DAT,At_wlk1_1_DAT,1237.9,17.38022807,1124.529218,25.1389,1318.25,1000.001,1.195741106
Arabidopsis,DAT,At_wlk1_1_DAT,1238.9,17.5750768,1128.49749,25.1211,1323.15,999.896,1.192418833
Arabidopsis,DAT,At_wlk1_1_DAT,1239.9,17.45876126,1131.5195,25.1192,1324.77,1000.013,1.192035544
Arabidopsis,DAT,At_wlk1_1_DAT,1240.9,17.08626447,1140.07949,25.1162,1329.83,999.876,1.191507531
Arabidopsis,DAT,At_wlk1_1_DAT,1241.9,16.91001433,1143.847308,25.11905,1331.555,999.998,1.192136315
Arabidopsis,DAT,At_wlk1_1_DAT,1242.9,17.35700975,1146.126051,25.1243,1336.74,1000.12,1.193444337
Arabidopsis,DAT,At_wlk1_1_DAT,1243.9,17.72979341,1145.542082,25.12605,1338.405,1000.0005,1.19383107
Arabidopsis,DAT,At_wlk1_1_DAT,1244.9,17.97736609,1148.881764,25.1257,1343.36,1000.12,1.193928078
Arabidopsis,DAT,At_wlk1_1_DAT,1245.9,17.45360626,1154.250369,25.1246,1345.125,1000.125,1.19382216
Arabidopsis,DAT,At_wlk1_1_DAT,1246.9,17.02106396,1162.205741,25.1212,1350.32,1000.14,1.193536065
Arabidopsis,DAT,At_wlk1_1_DAT,1247.9,16.6878764,1165.999679,25.12445,1352,1000.135,1.194241974
Arabidopsis,DAT,At_wlk1_1_DAT,1248.9,16.93339029,1168.853372,25.1304,1356.87,999.877,1.195702386
Arabidopsis,DAT,At_wlk1_1_DAT,1249.9,17.54616491,1166.128728,25.1312,1358.525,1000.0035,1.195878303
Arabidopsis,DAT,At_wlk1_1_DAT,1250.9,18.22014922,1166.131906,25.1282,1363.55,1000.11,1.195536518
Arabidopsis,DAT,At_wlk1_1_DAT,1251.9,18.22801982,1167.743925,25.1291,1365.195,999.9955,1.19567638
Arabidopsis,DAT,At_wlk1_1_DAT,1252.9,18.08892589,1173.491024,25.1256,1370.11,1000.13,1.195157913
Arabidopsis,DAT,At_wlk1_1_DAT,1253.9,17.64334864,1178.17417,25.1242,1371.845,1000.0065,1.19493649
Arabidopsis,DAT,At_wlk1_1_DAT,1254.9,17.59813898,1183.250908,25.1213,1376.99,999.892,1.194587406
Arabidopsis,DAT,At_wlk1_1_DAT,1255.9,17.58493307,1184.940298,25.1196,1378.705,999.888,1.194290237
Arabidopsis,DAT,At_wlk1_1_DAT,1256.9,17.95075134,1187.209455,25.1188,1383.66,1000.14,1.194178952
Arabidopsis,DAT,At_wlk1_1_DAT,1257.9,18.03540944,1188.227778,25.11885,1385.305,1000.14,1.194232092
Arabidopsis,DAT,At_wlk1_1_DAT,1258.9,17.89689664,1193.732813,25.1271,1390.27,1000.14,1.196050993
Arabidopsis,DAT,At_wlk1_1_DAT,1259.9,17.70679292,1196.497952,25.12675,1391.95,1000.145,1.19607941
Arabidopsis,DAT,At_wlk1_1_DAT,1260.9,17.92344948,1199.534209,25.128,1397.04,999.896,1.196497798
Arabidopsis,DAT,At_wlk1_1_DAT,1261.9,18.31009869,1198.427385,25.12735,1398.74,999.8945,1.196347411
Arabidopsis,DAT,At_wlk1_1_DAT,1262.9,18.31238121,1203.379824,25.1275,1403.7,999.917,1.196380361
Arabidopsis,DAT,At_wlk1_1_DAT,1263.9,17.9401054,1207.810133,25.12515,1405.335,1000.0335,1.195971663
Arabidopsis,DAT,At_wlk1_1_DAT,1264.9,17.54247901,1215.411427,25.1228,1410.17,999.895,1.195663669
Arabidopsis,DAT,At_wlk1_1_DAT,1265.9,17.55088792,1216.165413,25.12545,1411.87,1000.0175,1.196125603
Arabidopsis,DAT,At_wlk1_1_DAT,1266.9,17.59679752,1219.016805,25.1302,1417.04,999.899,1.196850279
Arabidopsis,DAT,At_wlk1_1_DAT,1267.9,17.51819897,1219.001913,25.1283,1418.71,1000.0245,1.196333049
Arabidopsis,DAT,At_wlk1_1_DAT,1268.9,17.33370003,1223.244231,25.1215,1423.82,999.9,1.194597175
Arabidopsis,DAT,At_wlk1_1_DAT,1269.9,17.45054954,1222.431897,25.12215,1425.465,999.9005,1.194534891
Arabidopsis,DAT,At_wlk1_1_DAT,1270.9,18.05991241,1221.878557,25.1259,1430.44,999.903,1.194807936
Arabidopsis,DAT,At_wlk1_1_DAT,1271.9,18.18787832,1222.327608,25.1267,1432.11,1000.0315,1.194825575
Arabidopsis,DAT,At_wlk1_1_DAT,1272.9,18.08602678,1228.16771,25.126,1437.17,999.896,1.194250418
Arabidopsis,DAT,At_wlk1_1_DAT,1273.9,17.30997799,1235.957236,25.1264,1438.92,1000.023,1.194143656
Arabidopsis,DAT,At_wlk1_1_DAT,1274.9,16.98052575,1243.712799,25.1247,1443.9,999.899,1.193362239
Arabidopsis,DAT,At_wlk1_1_DAT,1275.9,17.07099912,1244.624867,25.1263,1445.575,1000.0295,1.193607084
Arabidopsis,DAT,At_wlk1_1_DAT,1276.9,17.6498961,1244.909207,25.1341,1450.6,999.906,1.194817802
Arabidopsis,DAT,At_wlk1_1_DAT,1277.9,18.11067218,1243.105016,25.1359,1452.29,1000.033,1.195049198
Arabidopsis,DAT,At_wlk1_1_DAT,1278.9,18.17429866,1247.650473,25.1372,1457.2,999.901,1.195028573
Arabidopsis,DAT,At_wlk1_1_DAT,1279.9,17.64963197,1253.432448,25.13425,1458.9,1000.0205,1.194405308
Arabidopsis,DAT,At_wlk1_1_DAT,1280.9,17.34339882,1260.905966,25.1292,1463.95,999.899,1.19317877
Arabidopsis,DAT,At_wlk1_1_DAT,1281.9,17.15143064,1264.209827,25.13075,1465.695,1000.0245,1.193321071
Arabidopsis,DAT,At_wlk1_1_DAT,1282.9,17.40488461,1267.404162,25.137,1470.62,1000.15,1.194210711
Arabidopsis,DAT,At_wlk1_1_DAT,1283.9,17.51139455,1268.755225,25.13825,1472.295,1000.145,1.194374805
Arabidopsis,DAT,At_wlk1_1_DAT,1284.9,17.10805659,1277.55565,25.1382,1477.42,999.897,1.194361586
Arabidopsis,DAT,At_wlk1_1_DAT,1285.9,16.95796536,1281.439761,25.13625,1479.14,999.899,1.194002297
Arabidopsis,DAT,At_wlk1_1_DAT,1286.9,16.74670077,1289.152416,25.1281,1484.19,999.918,1.192474612
Arabidopsis,DAT,At_wlk1_1_DAT,1287.9,17.14202418,1288.677006,25.1259,1485.84,1000.029,1.192037081
Arabidopsis,DAT,At_wlk1_1_DAT,1288.9,17.09105378,1294.311809,25.1224,1490.87,999.888,1.191481513
Arabidopsis,DAT,At_wlk1_1_DAT,1289.9,17.12965263,1295.572015,25.1258,1492.62,1000.014,1.192192234
Arabidopsis,DAT,At_wlk1_1_DAT,1290.9,17.45862758,1297.670517,25.1409,1497.51,999.896,1.195150492
Arabidopsis,DAT,At_wlk1_1_DAT,1291.9,17.96031924,1295.533182,25.14905,1499.17,1000.013,1.196681952
Arabidopsis,DAT,At_wlk1_1_DAT,1292.9,18.15334781,1298.427495,25.1739,1503.98,999.888,1.201393512
Arabidopsis,DAT,At_wlk1_1_DAT,1293.9,17.84065669,1302.095533,25.18225,1505.725,999.892,1.203021382
Arabidopsis,DAT,At_wlk1_1_DAT,1294.9,17.51741048,1308.872428,25.198,1510.84,999.893,1.206079971
Arabidopsis,DAT,At_wlk1_1_DAT,1295.9,17.77446275,1308.470186,25.20045,1512.54,999.893,1.206556787
Arabidopsis,DAT,At_wlk1_1_DAT,1296.9,17.96071659,1311.916703,25.1995,1517.46,1000.15,1.206407458
Arabidopsis,DAT,At_wlk1_1_DAT,1297.9,17.94486645,1313.483047,25.20215,1519.12,1000.025,1.206960078
Arabidopsis,DAT,At_wlk1_1_DAT,1298.9,17.73658196,1319.627407,25.2092,1524.19,1000.13,1.208439604
Arabidopsis,DAT,At_wlk1_1_DAT,1299.9,17.54183674,1322.554696,25.21255,1525.91,1000.0135,1.209099441
Arabidopsis,DAT,At_wlk1_1_DAT,1300.9,17.52081896,1327.314143,25.2255,1531.06,1000.15,1.211617998
Arabidopsis,DAT,At_wlk1_1_DAT,1301.9,17.38037733,1329.916246,25.2282,1532.735,1000.0285,1.212165907
Arabidopsis,DAT,At_wlk1_1_DAT,1302.9,17.4115649,1334.475263,25.2325,1537.79,1000.16,1.213070949
Arabidopsis,DAT,At_wlk1_1_DAT,1303.9,17.31105635,1336.923446,25.22945,1539.415,1000.0365,1.212439079
Arabidopsis,DAT,At_wlk1_1_DAT,1304.9,17.49202717,1340.866825,25.2115,1544.28,1000.15,1.208990313
Arabidopsis,DAT,At_wlk1_1_DAT,1305.9,17.64734397,1341.279278,25.20935,1545.965,1000.028,1.208553317
