,ID,label,weight,committor_prob,p_bound,p_unbound,bound,unbound,predicted_transition_state,b_t_u,path_0,path_1,path_2,path_3,path_4,bneck_ens_0,bneck_ens_1,bneck_ens_2,bneck_ens_3,bneck_ens_4,bottleneck_ensemble,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,full_run_0,full_run_1,full_run_2,full_run_3,full_run_4,full_run_5,bneck_ens_TS_0,num_frames,free_energy,SASA_reps,TS_seeds,scan_seeds,committor_prob_0.4,unbound_0.4,predicted_transition_state_0.4,committor_prob_0.5,unbound_0.5,predicted_transition_state_0.5,committor_prob_0.7,unbound_0.7,predicted_transition_state_0.7,committor_prob_0.6,unbound_0.6,predicted_transition_state_0.6,path+ensemble_0,trim_committor_prob,inxclass_3181,inxclass_1310,inxclass_149,inxclass_1138,inxclass_148,inxclass_1073,inxclass_3403,inxclass_3016,inxclass_344,inxclass_1072,inxclass_1311,inxclass_3010,inxclass_387,modularity_class_2.0,bottleneck,lip_distance,BS_SASA,TPPU_SASA,TPPU_R2_SASA,TPPU_R2_hydrophobes_SASA,TPPU_not_R2_SASA,TPPU_R1_SASA,TPPU_scaffold_SASA,community_name
10,10,10,2.759129006198135e-13,0.5770816053533288,0.4229183946466713,0.5770816053533288,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,231,25.740137231748644,261.28924560546875,0,0,0.5770816053533288,False,True,0.5338504630733859,False,True,0.4570047935599308,False,True,0.4906061215710339,False,True,0,0.5770816053533288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,14.37315845489502,330.48773193359375,261.28924560546875,67.81085205078125,58.20919418334961,193.4783477783203,114.1399154663086,79.33842468261719,R1
11,11,11,6.928103660227452e-14,0.4265852247029519,0.5734147752970481,0.4265852247029519,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,27.122051243550096,282.9824523925781,0,0,0.4265852247029519,False,True,0.3929317278268164,False,False,0.33779299702489,False,False,0.3632967856362316,False,False,0,0.4265852247029519,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,13.559972763061525,415.6260681152344,282.9824523925781,27.116317749023438,20.980113983154297,255.8661346435547,158.0295867919922,97.83655548095705,P2
12,12,12,3.93268495733596e-12,0.6926738496144641,0.3073261503855359,0.6926738496144641,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,250,23.083144803353747,287.90087890625,0,0,0.6926738496144641,False,False,0.6384138375436709,False,False,0.5468439109629493,False,True,0.587347810217738,False,True,0,0.6926738496144641,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,11.685274124145508,392.8127746582031,287.90087890625,107.25873565673828,81.16783142089844,180.6421661376953,129.59207153320312,51.05010986328125,U
13,13,13,6.513111708215686e-09,0.364145403537427,0.6358545964625729,0.364145403537427,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,204,15.670894581238668,242.06048583984366,0,0,0.364145403537427,False,False,0.33803671354332465,False,False,0.2889537840979277,False,False,0.3099140430097387,False,False,0,0.364145403537427,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,16.31854248046875,422.5711669921875,242.06048583984366,83.96176147460938,67.04816436767578,158.0987091064453,72.85989379882812,85.23883819580078,P1
14,14,14,5.872069345538519e-15,0.8312774263218755,0.1687225736781245,0.8312774263218755,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,158,29.590015369427515,327.7684326171875,0,0,0.8312774263218755,False,False,0.7907084954644031,False,False,0.6886158868053592,False,False,0.7302118129934418,False,False,0,0.8312774263218755,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,11.86139678955078,405.5649719238281,327.7684326171875,112.08004760742188,90.93074035644531,215.6883544921875,110.3581085205078,105.33026123046876,U
15,15,15,9.086880313628776e-13,0.0,1.0,0.0,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,62,24.548220634746176,237.4824676513672,0,0,-1.0,False,False,-1.0,False,False,-1.0,False,False,-1.0,False,False,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,14.137040138244627,407.7606506347656,237.4824676513672,62.08516311645508,40.696815490722656,175.39730834960938,57.21020889282226,118.18710327148438,R2
16,16,16,1.8036790203420376e-14,0.9819786648752921,0.01802133512470805,0.9819786648752921,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,76,28.46780889803232,474.7447509765625,0,0,0.9819786648752921,False,False,0.9745048066261246,False,False,0.8701334989948921,False,False,0.8916834857312657,False,False,0,0.9819786648752921,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.124027252197266,531.8646240234375,474.7447509765625,92.53350830078125,75.38788604736328,382.21124267578125,227.99400329589844,154.2172393798828,U
17,17,17,9.057258642494433e-09,0.17447490512960284,0.8255250948703972,0.17447490512960284,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,455,15.341145416054248,68.69100952148439,0,0,0.17447490512960284,False,False,0.16190004927216894,False,False,0.13846658860846145,False,False,0.14853683654079874,False,False,0,0.17447490512960284,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,12.314963340759276,334.48583984375,68.69100952148439,29.583724975585938,21.084421157836914,39.10728073120117,4.955855846405028,34.15142059326172,P1
18,18,18,9.290141148974251e-13,0.8987946461341146,0.10120535386588536,0.8987946461341146,False,False,False,N,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,213,24.52609853785157,450.7447204589844,0,1,0.8987946461341146,False,False,0.8709452848301448,False,False,0.7950900500871861,False,False,0.8417294548631684,False,False,1,0.8987946461341146,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.955588340759276,436.1806640625,450.7447204589844,119.15379333496094,96.5968017578125,331.5909423828125,156.0309600830078,175.55996704101562,U
19,19,19,1.6147482996229904e-12,0.5035533732196372,0.4964466267803628,0.5035533732196372,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,383,23.973288098312306,275.52279663085943,0,0,0.5035533732196372,False,True,0.4639028081264768,False,True,0.39864120568134975,False,False,0.42869287230249664,False,True,0,0.5035533732196372,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,13.987735748291016,397.30474853515625,275.52279663085943,58.60224914550781,47.42722702026367,216.9205322265625,160.588134765625,56.33242416381836,P2
20,20,20,4.694347302675887e-13,0.7630400753846468,0.2369599246153532,0.7630400753846468,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,135,25.208693200876464,383.773193359375,0,0,0.7630400753846468,False,False,0.7047189051835397,False,False,0.6028882989658325,False,False,0.6481139407768929,False,False,0,0.7630400753846468,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,13.371919631958008,383.732421875,383.773193359375,118.93544006347656,97.6334991455078,264.83770751953125,131.218994140625,133.61874389648438,U
21,21,21,1.1249996991968974e-11,0.6829251324911184,0.3170748675088816,0.6829251324911184,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,460,22.03209932994431,335.40283203125,0,0,0.6829251324911184,False,False,0.629154113403353,False,False,0.5422459607935144,False,True,0.5831344537086846,False,True,0,0.6829251324911184,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,15.16774082183838,612.3006591796875,335.40283203125,102.74533081054688,83.16403198242188,232.65745544433602,155.80462646484375,76.85284423828125,U
22,22,22,4.632862211344212e-12,0.5779631781778332,0.4220368218221669,0.5779631781778332,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,49,22.91929232592034,342.7183532714844,0,0,0.5779631781778332,False,True,0.5358585402233461,False,True,0.4616202908268233,False,True,0.496095951148671,False,True,0,0.5779631781778332,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.71746063232422,401.2392578125,342.7183532714844,100.27317810058594,78.72891998291016,242.4451446533203,111.6444854736328,130.8006591796875,U
23,23,23,4.647265902943187e-12,0.3397774644580501,0.6602225355419499,0.3397774644580501,False,False,False,N,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,894,22.91618812240335,194.0658264160156,0,0,0.3397774644580501,False,False,0.31537695690087075,False,False,0.2696850788080858,False,False,0.28927041475671444,False,False,0,0.3397774644580501,0,1,0,0,0,0,0,0,0,0,0,0,0,6,False,13.785614967346193,467.0662841796875,194.0658264160156,83.32999420166016,60.44845581054688,110.73585510253906,50.35195922851562,60.38389205932617,P1
24,24,24,7.241417710581088e-12,0.1936428779924004,0.8063571220075996,0.1936428779924004,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71,22.472650187607464,191.31784057617188,0,0,0.1936428779924004,False,False,0.17971633025591846,False,False,0.15367535291694165,False,False,0.1648398921731028,False,False,0,0.1936428779924004,0,0,0,0,0,0,0,1,0,0,0,0,0,8,False,14.511723518371582,446.04180908203125,191.31784057617188,74.11931610107422,62.39402770996094,117.19853973388672,32.27014923095703,84.92839050292969,P1*
25,25,25,4.694019978629349e-13,0.7075818369643805,0.2924181630356195,0.7075818369643805,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,25.208762930582786,354.8594970703125,0,0,0.7075818369643805,False,False,0.6525382332985813,False,False,0.5591718585355551,False,True,0.5996598820809627,False,True,0,0.7075818369643805,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,13.979254722595215,395.93292236328125,354.8594970703125,90.85470581054688,64.44512176513672,264.00479125976557,117.71177673339844,146.29296875,U
26,26,26,7.219741197836149e-15,0.3523722030029597,0.6476277969970403,0.3523722030029597,False,False,False,N,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,29.383403363109068,170.47499084472656,0,0,0.3523722030029597,False,False,0.3270749191503429,False,False,0.2796543330582453,False,False,0.2999555875971499,False,False,0,0.3523722030029597,1,0,0,0,0,0,0,0,0,0,0,0,0,6,False,16.812898635864258,413.2105102539063,170.47499084472656,67.45806884765625,48.18704605102539,103.01693725585938,47.47348403930664,55.54344940185547,P1
27,27,27,2.2650782244936904e-12,0.7845857320662251,0.21541426793377494,0.7845857320662251,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1120,23.634857896675225,391.2696838378906,0,0,0.7845857320662251,False,False,0.7397104942111449,False,False,0.6229706473171627,False,False,0.6626832437488321,False,False,0,0.7845857320662251,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.697298049926758,433.2241821289063,391.2696838378906,119.15249633789062,95.6441650390625,272.11724853515625,105.36129760742188,166.75595092773438,U
28,28,28,0.006132624838152426,0.008975324905180158,0.9910246750948198,0.008975324905180158,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1222,1.9155785005119816,103.97415924072266,0,0,0.008975324905180158,False,False,0.008317733734259345,False,False,0.007121573611647352,False,False,0.0076432234064842,False,False,0,0.008975324905180158,0,0,1,0,1,1,1,0,0,1,0,0,0,7,False,12.324000358581545,188.30128479003903,103.97415924072266,56.53633117675781,33.18181610107422,47.43782806396485,17.88593292236328,29.55189514160156,B
29,29,29,7.513164402393083e-15,0.5426706356636501,0.4573293643363498,0.5426706356636501,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,129,29.34356573465909,156.38650512695312,0,0,0.5426706356636501,False,True,0.4989775617522956,False,True,0.4291790226971602,False,True,0.4618096559615586,False,True,0,0.5426706356636501,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,10.422021865844727,384.962158203125,156.38650512695312,7.617220401763916,7.598870277404785,148.76927185058594,64.60086059570311,84.16842651367188,P2
30,30,30,9.522928853241824e-13,0.7737332131613881,0.2262667868386119,0.7737332131613881,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,92,24.50134983006885,305.0479736328125,0,0,0.7737332131613881,False,False,0.6981387411392402,False,False,0.5927017947087841,False,True,0.6390323118640052,False,False,0,0.7737332131613881,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.56424617767334,476.7086486816406,305.0479736328125,41.94729995727539,27.72565650939941,263.10064697265625,163.2493896484375,99.8512954711914,U
31,31,31,2.8408197916325626e-14,0.0962282462529677,0.9037717537470324,0.0962282462529677,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,859,28.013544707657594,167.51809692382812,0,0,0.0962282462529677,False,False,0.08922523590256982,False,False,0.07636758298511409,False,False,0.08194664576332215,False,False,0,0.0962282462529677,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,13.10595417022705,369.9605407714844,167.51809692382812,58.8545036315918,50.67178726196289,108.66358947753906,44.10896301269531,64.55462646484375,B*
32,32,32,3.0186643518641118e-12,0.10254784286698787,0.8974521571330121,0.10254784286698787,False,False,False,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109,23.347652725251212,141.23255920410156,0,0,0.10254784286698787,False,False,0.0951145629549679,False,False,0.08138026415981063,False,False,0.08731391130173011,False,False,1,0.10254784286698787,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,14.985143661499025,302.20391845703125,141.23255920410156,54.20252990722656,37.46015167236328,87.03004455566406,31.23473358154297,55.79531478881836,B*
33,33,33,3.957818444709727e-12,0.6089869374170219,0.3910130625829781,0.6089869374170219,False,False,False,N,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1223,23.07677421554829,354.86309814453125,1,0,0.6089869374170219,False,False,0.5647091631732689,False,True,0.4846500896466742,False,True,0.5202673897177075,False,True,1,0.6089869374170219,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,14.30905532836914,414.39239501953125,354.86309814453125,117.64173126220703,94.92110443115234,237.22134399414062,108.83555603027344,128.38580322265622,U
34,34,34,9.47983040557697e-15,0.7151376013344914,0.2848623986655085,0.7151376013344914,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,93,29.111056043796463,217.93045043945312,0,0,0.7151376013344914,False,False,0.6637260816620469,False,False,0.5736319581546078,False,True,0.6169036742972863,False,False,0,0.7151376013344914,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,19.448484420776367,473.2375183105469,217.93045043945312,71.91643524169922,50.44827651977539,146.0140380859375,30.17258071899414,115.84144592285156,U
35,35,35,3.0824284186582054e-15,0.8398761528712996,0.16012384712870045,0.8398761528712996,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,190,30.23450473625606,392.9600524902344,0,0,0.8398761528712996,False,False,0.7973366366115091,False,False,0.7092807657445706,False,False,0.7585796186191213,False,False,0,0.8398761528712996,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.502697944641113,567.71044921875,392.9600524902344,117.10032653808594,95.24029541015624,275.8597412109375,181.26165771484366,94.59807586669922,U
36,36,36,1.660798451224298e-13,0.703987508059489,0.29601249194051105,0.703987508059489,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,319,26.24775380276721,205.299072265625,0,0,0.703987508059489,False,False,0.652934425215192,False,False,0.5637368621845417,False,True,0.6060806036075027,False,False,0,0.703987508059489,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,13.224889755249025,337.9496154785156,205.299072265625,63.862579345703125,55.90957260131836,141.43650817871094,43.58517456054688,97.85132598876952,U
37,37,37,4.1293195737954174e-13,0.08165451237537573,0.9183454876246244,0.08165451237537573,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,524,25.33693964291604,163.48638916015625,0,0,0.08165451237537573,False,False,0.07568560104899966,False,False,0.06479200031898992,False,False,0.06953330244588578,False,False,0,0.08165451237537573,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,14.973207473754885,383.82647705078125,163.48638916015625,47.57571029663086,44.19084167480469,115.91065216064452,39.1441764831543,76.7664794921875,B*
38,38,38,1.1550265712620965e-11,0.039132036441908234,0.9608679635580918,0.039132036441908234,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,110,22.005758749089257,171.21629333496094,0,0,0.039132036441908234,False,False,0.03626196038330017,False,False,0.03104895911795668,False,False,0.03332423531111565,False,False,0,0.039132036441908234,0,0,0,0,0,0,0,0,0,0,0,0,0,9,False,13.57032871246338,452.2780456542969,171.21629333496094,65.42052459716797,42.47468185424805,105.79576873779295,33.92480087280273,71.8709716796875,B2
39,39,39,1.238180189298258e-14,0.2769550711152734,0.7230449288847266,0.2769550711152734,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,304,28.84399466482485,176.17758178710938,0,0,0.2769550711152734,False,False,0.2570762084849039,False,False,0.21979528856790945,False,False,0.2357495854596228,False,False,0,0.2769550711152734,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,16.612211227416992,414.411865234375,176.17758178710938,33.32194519042969,32.67533493041992,142.8556365966797,72.84343719482422,70.01220703125,P1*
40,40,40,4.4023431731082494e-13,0.7220532679297735,0.2779467320702265,0.7220532679297735,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,250,25.27291534568997,302.5227966308594,0,0,0.7220532679297735,False,False,0.6744809551154426,False,False,0.5681490413213409,False,True,0.6083004477613394,False,False,0,0.7220532679297735,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,16.098712921142578,322.88006591796875,302.5227966308594,69.05975341796875,61.51628112792969,233.4630126953125,141.71559143066406,91.74742126464844,U
41,41,41,1.4396063859699816e-14,1.0,0.0,1.0,False,True,False,U,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,16,28.693267644055773,518.634033203125,0,0,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.912253379821776,456.83251953125,518.634033203125,119.75531005859375,98.92766571044922,398.87872314453125,226.29893493652344,172.5797576904297,U
42,42,42,1.1076243925280684e-13,0.5432653666661215,0.4567346333338786,0.5432653666661215,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,232,26.652834749268518,232.6216125488281,0,0,0.5432653666661215,False,True,0.5013533099248045,False,True,0.4312265601561324,False,True,0.4635897303929377,False,True,0,0.5432653666661215,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,13.262544631958008,434.954833984375,232.6216125488281,16.45405387878418,16.35911750793457,216.1675567626953,138.47891235351562,77.68865203857422,U
43,43,43,6.174096698296292e-14,0.4645142177842119,0.5354857822157881,0.4645142177842119,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,101,27.237274789065427,186.0146331787109,0,0,0.4645142177842119,False,True,0.4285478240454986,False,True,0.3684958228712773,False,False,0.39616754621196665,False,False,0,0.4645142177842119,0,0,0,0,0,0,0,1,0,0,0,0,0,4,False,13.469408988952635,265.29385375976557,186.0146331787109,46.61538314819336,30.665082931518555,139.39923095703122,69.04859924316406,70.35064697265625,U
44,44,44,4.481920424325944e-10,0.2743285866087637,0.7256714133912363,0.2743285866087637,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,278,18.347245384506078,192.35153198242188,0,0,0.2743285866087637,False,False,0.2546095287351891,False,False,0.21771960125401227,False,False,0.2335357983336301,False,False,0,0.2743285866087637,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,17.504810333251953,317.06707763671875,192.35153198242188,69.08140563964844,47.85429382324219,123.27015686035156,42.14092254638672,81.12922668457031,P1
45,45,45,1.803154104468258e-12,0.5463638606125817,0.4536361393874183,0.5463638606125817,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,933,23.86292977950386,278.22860717773443,0,0,0.5463638606125817,False,True,0.5072564607878989,False,True,0.4337445506273676,False,True,0.4652153108593178,False,True,0,0.5463638606125817,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,16.205060958862305,339.88568115234375,278.22860717773443,119.17555236816406,98.337158203125,159.05303955078125,46.769432067871094,112.28362274169922,U
46,46,46,7.850188527331516e-15,0.28617758615517885,0.7138224138448211,0.28617758615517885,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,131,29.2996849224698,198.0360565185547,0,0,0.28617758615517885,False,False,0.2656391512460281,False,False,0.2271173483908232,False,False,0.2436025486183851,False,False,0,0.28617758615517885,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,13.011340141296387,399.0826416015625,198.0360565185547,80.56266784667969,71.03901672363281,117.47340393066406,47.68958282470703,69.78382110595703,P1*
47,47,47,6.468042049400438e-13,1.0,0.0,1.0,False,True,False,U,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,176,24.88817884137033,513.33349609375,0,0,1.0,True,False,0.9358432590253992,False,False,0.8224660907278296,False,False,0.8824726304307849,False,False,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,12.097814559936525,374.2244567871094,513.33349609375,115.43170166015625,95.15249633789062,397.9018249511719,225.6987152099609,172.20309448242188,U
48,48,48,8.210195345795198e-15,0.26605751614747586,0.7339424838525241,0.26605751614747586,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,214,29.25484575337372,134.41873168945312,0,0,0.26605751614747586,False,False,0.24695436267108845,False,False,0.21114738167391334,False,False,0.226476412829776,False,False,0,0.26605751614747586,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,13.81499481201172,370.3161926269531,134.41873168945312,38.10413360595703,24.41658020019531,96.31462860107422,18.102367401123047,78.2122573852539,P1*
49,49,49,1.410710198458815e-11,0.4325785066538206,0.5674214933461794,0.4325785066538206,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,236,21.805788833787464,244.246826171875,0,0,0.4325785066538206,False,True,0.3984510923200134,False,False,0.3424034767282008,False,False,0.3682281650998814,False,False,0,0.4325785066538206,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,14.00979232788086,346.6927795410156,244.246826171875,53.91936492919922,33.086883544921875,190.32745361328125,90.53419494628906,99.79328155517578,P2
50,50,50,8.046179304243721e-15,0.9455858188823068,0.05441418111769325,0.9455858188823068,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,168,29.275025112024675,383.1510620117188,0,0,0.9455858188823068,False,False,0.9328128858570908,False,False,0.7432547123357093,False,False,0.7916769182067861,False,False,0,0.9455858188823068,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,12.037583351135256,442.1576232910156,383.1510620117188,32.637351989746094,22.24941062927246,350.51373291015625,213.0130615234375,137.50067138671878,U
51,51,51,2.7179641183288845e-14,1.0,0.0,1.0,False,True,False,U,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,141,28.057754263058282,517.7340087890625,0,0,1.0,True,False,1.0,True,False,0.7310264311427455,False,False,0.7947051387988272,False,False,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,15.855698585510256,453.2960510253906,517.7340087890625,117.32749938964844,94.76901245117188,400.4065856933594,228.04931640625,172.3572235107422,U
52,52,52,2.564687813163158e-13,0.5004630931991053,0.4995369068008947,0.5004630931991053,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,14,25.81321552326055,366.60009765625,0,0,0.5004630931991053,False,True,0.4606659601533354,False,True,0.3958071115920552,False,False,0.4257098995045347,False,True,0,0.5004630931991053,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,16.011173248291016,535.0148315429689,366.60009765625,69.07807922363281,48.78863906860352,297.52203369140625,190.42730712890625,107.09471893310548,P2
53,53,53,9.330662097454317e-14,0.5604408455362972,0.4395591544637028,0.5604408455362972,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,806,26.824331400503482,292.7655944824219,0,0,0.5604408455362972,False,True,0.5151734734835652,False,True,0.44316710893276334,False,True,0.4769010339081712,False,True,0,0.5604408455362972,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,16.522830963134766,505.4959716796875,292.7655944824219,23.80722999572754,12.162552833557127,268.95840454101557,142.30519104003906,126.65318298339844,P2
54,54,54,1.5808319000383507e-14,0.4067713441865186,0.5932286558134814,0.4067713441865186,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,336,28.599686149714266,218.7691192626953,0,0,0.4067713441865186,False,True,0.3751669207610692,False,False,0.3223163006820977,False,False,0.3465176565721133,False,False,0,0.4067713441865186,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,13.69729995727539,457.8572082519531,218.7691192626953,56.81390380859375,45.17601776123047,161.95523071289062,86.70738220214844,75.24785614013672,P2
55,55,55,1.110654183020807e-09,0.31204676401310233,0.6879532359868976,0.31204676401310233,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152,17.439762716435894,177.01556396484375,0,0,0.31204676401310233,False,False,0.28963083302620785,False,False,0.2476190475063228,False,False,0.2655967341346637,False,False,0,0.31204676401310233,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,18.613840103149414,361.9493103027344,177.01556396484375,34.586814880371094,26.013263702392567,142.4287567138672,52.71637344360352,89.71238708496094,P1
