rowID,host_Arctos_record,ID_number,ID_type,other_identifier,other_identifier_type,pers_cat_no,sci_name,common_name,state,county,specific_locality,analysis_locality,verbatim_latitude,verbatim_longitude,analysis_lat,analysis_lon,verbatim_elev,coll_date,coll_day,coll_month,coll_year,collecting_event_ID,tissue_type,PCR_pos_01,Haem_01,Plas_01,H_haplo1,H_haplo2,H_haplo3,P_haplo1,H_count,P_count,haplotype_count,coinfection_01,novel_01,novel_count,novel_haplo_name,micro_pos_01,micro_num_infected_HP,micro_num_infected_total,micro_num_screened,micro_HP_parasitemia_percent,micro_total_parasitemia_percent,rgbif_elev,analysis_elev,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,tempPC1,tempPC2,precipPC1,precipPC2
207,NA,272132483,band number,031F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Sepultura Flats,Sepultura Flats,34.27288,-106.63336,34.27288,-106.63336,NA,6/19/2017,19,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,60,88,10000,0.6,0.88,1797,1797,12.39167,17.85,46.00516,805.89258,32.6,-6.2,38.8,21.66667,7.65,22.41667,2.6,296,61,10,69.14566,156,34,130,41,-1.212165403,-0.288751978,-0.816347088,-0.559300624
208,NA,272132602,band number,055M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Montoso,Sepultura Flats,34.27036,-106.62076,34.27036,-106.62076,NA,6/29/2017,29,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1804,1804,12.27083,17.54167,45.68142,799.97003,32.3,-6.1,38.4,21.46667,7.53333,22.21667,2.55,299,62,10,70.10236,159,34,132,41,-0.958763598,-0.519689582,-0.688110024,-0.723654174
213,NA,272132610,band number,051JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.21425,-106.71407,34.21425,-106.71407,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,1675,12.79583,18.40833,46.3686,814.75446,33.4,-6.3,39.7,22.21667,8.05,22.9,2.86667,271,57,9,70.59456,144,29,119,37,-1.826209801,0.245394035,-1.9053686,-0.393986303
214,NA,272132611,band number,051JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.21425,-106.71407,34.21425,-106.71407,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,1675,12.79583,18.40833,46.3686,814.75446,33.4,-6.3,39.7,22.21667,8.05,22.9,2.86667,271,57,9,70.59456,144,29,119,37,-1.826209801,0.245394035,-1.9053686,-0.393986303
215,NA,272132612,band number,051JC,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.21425,-106.71407,34.21425,-106.71407,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,1675,12.79583,18.40833,46.3686,814.75446,33.4,-6.3,39.7,22.21667,8.05,22.9,2.86667,271,57,9,70.59456,144,29,119,37,-1.826209801,0.245394035,-1.9053686,-0.393986303
216,NA,272132613,band number,051JD,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.21425,-106.71407,34.21425,-106.71407,NA,7/3/2017,3,7,2017,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675,1675,12.79583,18.40833,46.3686,814.75446,33.4,-6.3,39.7,22.21667,8.05,22.9,2.86667,271,57,9,70.59456,144,29,119,37,-1.826209801,0.245394035,-1.9053686,-0.393986303
217,NA,272132434,band number,038M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,NA,NA,34.2313,-106.6752,NA,5/17/2017,17,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1701,1701,12.6625,18.14167,46.27976,812.26709,33,-6.2,39.2,22.01667,7.93333,22.73333,2.75,273,58,8,71.45782,146,29,121,37,-1.580354174,-0.018119721,-1.904393096,-0.596609596
218,NA,272132435,band number,024M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.23137,-106.67524,34.23137,-106.67524,NA,5/17/2017,17,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1701,1701,12.6625,18.14167,46.27976,812.26709,33,-6.2,39.2,22.01667,7.93333,22.73333,2.75,273,58,8,71.45782,146,29,121,37,-1.580354174,-0.018119721,-1.904393096,-0.596609596
219,NA,272132436,band number,001M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.22356,-106.67905,34.22356,-106.67905,NA,5/17/2017,17,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,1,41,42,10000,0.41,0.42,1711,1711,12.62083,18.09167,46.27024,809.95081,32.9,-6.2,39.1,21.95,7.9,22.65,2.73333,278,58,9,70.48483,148,30,122,38,-1.510618898,-0.098692135,-1.645642346,-0.489373217
220,NA,272132441,band number,019M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.22581,-106.68056,34.22581,-106.68056,NA,5/22/2017,22,5,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1697,1697,12.6625,18.14167,46.27976,812.26709,33,-6.2,39.2,22.01667,7.93333,22.73333,2.75,273,58,8,71.45782,146,29,121,37,-1.580354174,-0.018119721,-1.904393096,-0.596609596
230,NA,272132453,band number,001F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.22356,-106.67905,34.22356,-106.67905,NA,6/1/2017,1,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1711,1711,12.62083,18.09167,46.27024,809.95081,32.9,-6.2,39.1,21.95,7.9,22.65,2.73333,278,58,9,70.48483,148,30,122,38,-1.510618898,-0.098692135,-1.645642346,-0.489373217
231,NA,272132471,band number,047M,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.21724,-106.6928,34.21724,-106.6928,NA,6/15/2017,15,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1695,1695,12.69583,18.225,46.37405,809.98444,33.1,-6.2,39.3,22.05,7.95,22.75,2.83333,276,58,9,71.35503,148,30,122,37,-1.658576197,-0.012354609,-1.695407189,-0.550584475
232,NA,272132474,band number,049F,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Tomasino,Tomasino,34.22107,-106.70787,34.22107,-106.70787,NA,6/15/2017,15,6,2017,NA,whole blood,1,1,0,VIRVIC01,NA,NA,NA,1,0,1,0,1,1,VIRVIC01,NA,NA,NA,NA,NA,NA,1689,1689,12.7,18.3,46.32911,811.33728,33.2,-6.3,39.5,22.08333,7.93333,22.76667,2.81667,273,58,8,71.45782,146,29,121,37,-1.684522496,0.097634747,-1.904393096,-0.596609596
238,https://arctos.database.museum/guid/MSB:Bird:47712,277412,NK,MSB:Bird:47712,MSB:Bird,CRG 493,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.62056667,-107.7644167,34.62056667,-107.7644167,2380,6/13/2017,13,6,2017,11305635,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,2382,2380,8.35,16.86667,45.09804,782.02533,28.1,-9.3,37.4,17.38333,12.01667,18.16667,-1.03333,355,72,14,66.68228,184,43,152,62,3.480110292,-0.70252181,2.08334297,-0.762219983
239,https://arctos.database.museum/guid/MSB:Bird:47732,277432,NK,MSB:Bird:47732,MSB:Bird,CRG 485,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.63198333,-107.74765,34.63198333,-107.74765,2319,6/14/2017,14,6,2017,11305908,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,91,91,10000,0.91,0.91,2324,2319,8.42083,16.90833,45.20945,778.85541,28.2,-9.2,37.4,17.43333,12.03333,18.21667,-0.9,358,72,14,66.29144,185,44,154,62,3.371289476,-0.75235749,2.191578577,-0.760106343
240,https://arctos.database.museum/guid/MSB:Bird:48002,277706,NK,MSB:Bird:48002,MSB:Bird,SSB 117,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.86746667,-108.2088167,34.86746667,-108.2088167,2353,7/11/2017,11,7,2017,11306073,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2361,2353,7.84167,17.71667,45.31117,794.58917,28.4,-10.7,39.1,17.11667,11.45,17.78333,-1.71667,381,71,15,54.39019,175,49,147,76,3.713552653,0.082185316,2.819707539,0.598090732
241,https://arctos.database.museum/guid/MSB:Bird:48108,277816,NK,MSB:Bird:48108,MSB:Bird,SMB 406,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.8603,-108.2101167,34.8603,-108.2101167,2359,7/11/2017,11,7,2017,11305720,pectoral muscle,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365,2359,7.85417,17.675,45.43702,791.24316,28.3,-10.6,38.9,17.06667,11.46667,17.75,-1.66667,383,71,15,53.85577,175,49,147,77,3.720544159,-0.064051933,2.865889869,0.643183887
243,https://arctos.database.museum/guid/MSB:Bird:47711,277411,NK,MSB:Bird:47711,MSB:Bird,CRG 501,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.62031667,-107.7654833,34.62031667,-107.7654833,2382,6/13/2017,13,6,2017,11306072,pectoral muscle,1,1,0,VIGIL07,NA,NA,NA,1,0,1,0,0,0,NA,1,35,35,10000,0.35,0.35,2383,2382,8.35,16.86667,45.09804,782.02533,28.1,-9.3,37.4,17.38333,12.01667,18.16667,-1.03333,355,72,14,66.68228,184,43,152,62,3.480110292,-0.70252181,2.08334297,-0.762219983
244,https://arctos.database.museum/guid/MSB:Bird:47833,277533,NK,MSB:Bird:47833,MSB:Bird,SMB 396,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.62243333,-107.7703167,34.62243333,-107.7703167,2374,6/14/2017,14,6,2017,11305965,pectoral muscle,1,1,0,TROAED12,NA,NA,NA,1,0,1,0,0,0,NA,1,39,39,10000,0.39,0.39,2378,2374,8.31667,16.91667,45.11111,782.32562,28.1,-9.4,37.5,17.35,11.98333,18.13333,-1.08333,352,72,13,67.75702,184,42,152,60,3.507447378,-0.662066324,1.862092193,-0.94024517
245,https://arctos.database.museum/guid/MSB:Bird:47909,277609,NK,MSB:Bird:47909,MSB:Bird,CRG 484,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.62563333,-107.7664833,34.62563333,-107.7664833,2389,6/14/2017,14,6,2017,11305696,pectoral muscle,1,1,0,VIRPLU01,NA,NA,NA,1,0,1,0,0,0,NA,1,104,104,10000,1.04,1.04,2388,2389,8.35833,16.9,45.18716,780.93719,28.1,-9.3,37.4,17.38333,12.01667,18.15,-1.01667,353,72,14,67.32554,184,43,152,60,3.461551246,-0.72927275,2.013204839,-0.831077332
251,https://arctos.database.museum/guid/MSB:Bird:48006,277710,NK,MSB:Bird:48006,MSB:Bird,SSB 086,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.86851667,-108.21035,34.86851667,-108.21035,2352,7/11/2017,11,7,2017,11305777,pectoral muscle,1,1,0,VIRPLU09,NA,NA,NA,1,0,1,0,0,0,NA,1,118,118,10000,1.18,1.18,2361,2352,7.84167,17.71667,45.31117,794.58917,28.4,-10.7,39.1,17.11667,11.45,17.78333,-1.71667,381,71,15,54.39019,175,49,147,76,3.713552653,0.082185316,2.819707539,0.598090732
252,https://arctos.database.museum/guid/MSB:Bird:48107,277815,NK,MSB:Bird:48107,MSB:Bird,ABJ 3760,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.8603,-108.2101167,34.8603,-108.2101167,2359,7/11/2017,11,7,2017,11305720,pectoral muscle,1,1,0,VIRPLU07,NA,NA,NA,1,0,1,0,0,0,NA,1,12,12,10000,0.12,0.12,2365,2359,7.85417,17.675,45.43702,791.24316,28.3,-10.6,38.9,17.06667,11.46667,17.75,-1.66667,383,71,15,53.85577,175,49,147,77,3.720544159,-0.064051933,2.865889869,0.643183887
253,https://arctos.database.museum/guid/MSB:Bird:48208,278225,NK,MSB:Bird:48208,MSB:Bird,SSB 050,Vireo plumbeus,plumbeous vireo,New Mexico,Cibola,Zuni Mountains,Zuni Mountains,34.8622,-108.2180167,34.8622,-108.2180167,2384,7/12/2017,12,7,2017,11306111,pectoral muscle,1,1,0,VIRPLU04,NA,NA,NA,1,0,1,0,0,0,NA,1,19,19,10000,0.19,0.19,2388,2384,7.77083,17.64167,45.46821,790.09052,28.2,-10.6,38.8,16.98333,11.36667,17.66667,-1.73333,385,71,15,53.70832,176,49,147,78,3.800076152,-0.14277661,2.921994651,0.653285875
19,https://arctos.database.museum/guid/MSB:Bird:60503,279620,NK,MSB:Bird:60503,MSB:Bird,ABJ 3858,Vireo bellii,Bell's vireo,New Mexico,Grant,Gila River at Fisherman's Point,Fisherman's Point,32.63928333,-108.8501667,32.63928333,-108.8501667,1180,6/8/2018,8,6,2018,11313894,pectoral muscle,1,1,0,VIRBEL01,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1195,1180,15.7625,19.525,50.0641,765.36719,35.6,-3.4,39,24.78333,19.18333,25.31667,6.65,314,60,5,67.96161,158,21,127,73,-5.165396439,0.379117289,-0.91911109,-0.522266939
20,https://arctos.database.museum/guid/MSB:Bird:60505,279607,NK,MSB:Bird:60505,MSB:Bird,ABJ 3850,Vireo bellii,Bell's vireo,New Mexico,Hidalgo,Gila River at Fisherman's Point,Fisherman's Point,32.63473333,-108.8535667,32.63473333,-108.8535667,1178,6/8/2018,8,6,2018,11313896,pectoral muscle,1,1,0,VIRBEL01,TROAED12,NA,NA,2,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,1186,1178,15.7625,19.525,50.0641,765.36719,35.6,-3.4,39,24.78333,19.18333,25.31667,6.65,314,60,5,67.96161,158,21,127,73,-5.165396439,0.379117289,-0.91911109,-0.522266939
21,https://arctos.database.museum/guid/MSB:Bird:60504,279619,NK,MSB:Bird:60504,MSB:Bird,ABJ 3857,Vireo bellii,Bell's vireo,New Mexico,Hidalgo,Gila River at Fisherman's Point,Fisherman's Point,32.63385,-108.8535833,32.63385,-108.8535833,1176,6/8/2018,8,6,2018,11313895,pectoral muscle,1,1,0,VIRBEL01,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1183,1176,15.7625,19.525,50.0641,765.36719,35.6,-3.4,39,24.78333,19.18333,25.31667,6.65,314,60,5,67.96161,158,21,127,73,-5.165396439,0.379117289,-0.91911109,-0.522266939
28,https://arctos.database.museum/guid/MSB:Bird:60501,279604,NK,MSB:Bird:60501,MSB:Bird,ABJ 3847,Vireo bellii,Bell's vireo,New Mexico,Sierra,Indian Springs,Indian Springs,33.43263333,-107.1603167,33.43263333,-107.1603167,1325,6/1/2018,1,6,2018,11313892,pectoral muscle,1,1,0,VIRBEL01,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1352,1325,14.57917,18.45833,46.37772,816.91345,34.5,-5.3,39.8,23.7,10.35,24.71667,4.6,242,51,4,74.0949,131,18,108,32,-3.375353424,0.685244984,-3.780919144,-0.662331131
39,https://arctos.database.museum/guid/MSB:Bird:60497,279629,NK,MSB:Bird:60497,MSB:Bird,ABJ 3859,Vireo bellii,Bell's vireo,New Mexico,Eddy ,"8.6 km WSW Carlsbad, Kee Tank",Kee Tank,32.37356667,-104.3653333,32.37356667,-104.3653333,1054,5/25/2018,25,5,2018,11313888,pectoral muscle,1,1,0,VIRBEL01,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1053,1054,16.66667,16.41667,45.34991,774.19849,34.4,-1.8,36.2,24.95,8.85,26.11667,7.01667,345,73,7,70.49541,172,30,141,37,-4.583136286,-1.43396508,-0.074654005,-1.87790839
42,https://arctos.database.museum/guid/MSB:Bird:60498,279598,NK,MSB:Bird:60498,MSB:Bird,MJB 442,Vireo bellii,Bell's vireo,New Mexico,Eddy ,McKittrick Draw,McKittrick Draw,32.38983333,-104.35895,32.38983333,-104.35895,1039,5/25/2018,25,5,2018,11313889,pectoral muscle,1,1,0,VIRBEL01,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1042,1039,16.6625,16.64167,45.59361,777.242,34.5,-2,36.5,24.98333,8.83333,26.15,6.96667,342,72,7,70.55261,171,29,140,35,-4.656324583,-1.298522924,-0.247905231,-1.876853644
71,NA,272132674,band number,PC02JB,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Pinyon Canyon,Pinyon Canyon,34.39337,-106.57378,34.39337,-106.57378,NA,6/30/2018,30,6,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1755,1755,12.5,17.33333,44.67354,815.40564,32.8,-6,38.8,21.86667,7.76667,22.63333,2.56667,290,59,11,66.00928,149,35,125,41,-1.106272792,0.038523933,-0.951749923,-0.052032878
72,NA,272132675,band number,X007JA,GRVI ID ,NA,Vireo vicinior,gray vireo,New Mexico,Socorro,Pinyon Canyon,Pinyon Canyon,34.38896,-106.5546,34.38896,-106.5546,NA,7/1/2018,1,7,2018,NA,whole blood,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,10000,NA,NA,1858,1858,11.9875,16.69167,44.27498,800.22473,31.8,-5.9,37.7,21.16667,7.23333,21.96667,2.28333,319,64,11,66.33655,165,39,138,48,-0.349056437,-0.682774903,0.210377184,-0.469389459
