ID,Generation,Replicate,Soilline,Pollinationline,Herbivoreline,Treatment,Nb_silliques,Nb_seeds,Nb_seeds_per_sillique,Relativeseedset,Visits,Timetofirstflower,Height,NbFlowers,Flowerdiameter,PetalArea,PetalLength,PetalWidth,logNectar,Style,Stamen,Herkogamy,LNBenzaldehyde,LN_1_Butene_4_isothiocyanate,LN_Methyl_benzoate,LN_Phenylethyl_Alcohol,LN_2_Amino_benzaldehyde,LN_p_Anisaldehyde,LN_Methyl_anthranilate,LN_Z_3_Hexen_1_ol_acetate,LN_Phenylacetaldehyde,LN_Benzyl_nitrile,LN_Methyl_salicylate,LN_Indole,LN_E.E_a_Farnesene,LN_Totalvolatiles
21,7,A,L,B,NH,LNHB,5,64,12.8,4.954186414,2,22,14.4,4,13.41,0.26025,0.941375,0.502875,2.110129073,0.7185,0.6515,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,7,A,L,B,NH,LNHB,NA,0,NA,0,0,26,26.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,7,A,L,B,NH,LNHB,NA,0,NA,0,0,35,10.2,0,13.69666667,0.303888889,1.067444444,0.493527778,1.775067686,0.696,0.739666667,0.050333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,A,L,B,NH,LNHB,3,21,7,1.625592417,2,22,14.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,A,L,B,NH,LNHB,NA,0,NA,0,1,20,14.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,A,L,B,NH,LNHB,NA,0,NA,0,0,24,27.1,6,NA,NA,NA,NA,2.121500921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,A,L,B,NH,LNHB,8,34,4.25,2.631911532,1,19,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,7,A,L,B,NH,LNHB,NA,0,NA,0,0,24,24.9,2,12.37,0.245888889,0.971,0.441277778,2.016163976,0.780666667,0.718666667,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,7,A,L,B,NH,LNHB,NA,0,NA,0,0,24,21.4,11,13.81666667,0.273416667,1.0315,0.438583333,1.789769481,0.710333333,0.708,0.069666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,7,A,L,B,NH,LNHB,NA,0,NA,0,0,21,18.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,7,A,L,B,NH,LNHB,8,71,8.875,5.496050553,1,20,21.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,7,A,L,B,NH,LNHB,NA,0,NA,0,1,20,21.7,5,NA,NA,NA,NA,1.400702768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,7,A,L,B,NH,LNHB,NA,0,NA,0,0,24,25.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,7,A,L,B,NH,LNHB,NA,0,NA,0,0,20,13.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,13.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,19.6,8,13.95333333,0.200388889,0.911472222,0.390166667,1.805541519,0.503,0.654,0.226333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,7,A,L,B,NH,LNHB,NA,0,NA,0,0,21,22.1,8,12.9,0.267416667,0.913666667,0.489333333,1.459486994,0.694,0.634666667,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,17.6,8,10.905,0.145,0.73075,0.332375,1.679769445,0.685,0.528,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,7,A,L,B,NH,LNHB,6,37,6.166666667,2.864139021,1,27,26.8,3,11.46333333,0.240222222,0.860055556,0.493,1.764982507,0.578,0.66,0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,7,A,L,B,NH,LNHB,5,39,7.8,3.018957346,3,25,20.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,20.7,2,13.005,0.223625,0.930375,0.43225,1.96511724,0.8155,0.62,0.1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,17.9,5,12.77333333,0.211416667,0.839833333,0.429833333,2.007494895,0.754666667,0.732333333,0.117666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,7,A,L,B,NH,LNHB,NA,0,NA,0,1,22,22.4,4,13.69,0.249166667,0.951666667,0.451416667,1.99566019,0.699,0.672,0.059666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,7,A,L,B,NH,LNHB,3,33,11,2.55450237,1,21,8.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,A,L,B,NH,LNHB,NA,0,NA,0,0,22,11.4,9,12.98,0.204625,0.870375,0.385375,1.660735785,0.848,0.686,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,7,A,L,B,NH,LNHB,3,27,9,2.090047393,2,18,12.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,7,A,L,B,NH,LNHB,NA,0,NA,0,0,19,10.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,7,A,L,B,NH,LNHB,NA,0,NA,0,1,28,24.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,7,A,L,B,NH,LNHB,7,40,5.714285714,3.096366509,3,20,11.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,A,L,B,H,LHB,NA,0,NA,0,2,25,8.6,0,13.49333333,0.2645,0.992333333,0.477666667,1.725860462,0.665,0.685,0.078666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,7,A,L,B,H,LHB,NA,0,NA,0,0,29,22.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,7,A,L,B,H,LHB,1,2,2,0.172535211,2,21,12.2,3,NA,NA,NA,NA,1.586664229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,7,A,L,B,H,LHB,NA,0,NA,0,1,25,29.4,3,14.06,0.250027778,0.948805556,0.47425,1.727717317,0.673,0.713666667,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,7,A,L,B,H,LHB,NA,0,NA,0,0,28,11,2,NA,NA,NA,NA,0.127713791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,7,A,L,B,H,LHB,1,6,6,0.517605634,2,32,13.4,2,15.77,0.350375,1.088375,0.550875,1.667173471,0.75,0.7415,0.1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7,A,L,B,H,LHB,NA,0,NA,0,1,20,20,3,14.59,0.277666667,1.001166667,0.50825,1.796147193,0.799333333,0.716333333,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,7,A,L,B,H,LHB,NA,0,NA,0,0,30,14.4,3,NA,NA,NA,NA,2.000630568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,7,A,L,B,H,LHB,NA,0,NA,0,0,26,19.8,0,15.65333333,0.352416667,1.095166667,0.5495,2.362485697,0.624,0.779333333,0.155333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,7,A,L,B,H,LHB,NA,0,NA,0,0,37,17,0,12.45333333,0.207666667,0.927833333,0.418,1.630523488,0.717333333,0.722,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,A,L,B,H,LHB,NA,0,NA,0,1,33,13.7,2,14.46,0.278083333,1.0235,0.460416667,1.970976995,0.709,0.679,0.036666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,A,L,B,H,LHB,3,17,5.666666667,1.466549296,1,29,16.4,5,12.725,0.245875,1.047625,0.447375,1.901090234,0.8415,0.6655,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,7,A,L,B,H,LHB,NA,0,NA,0,1,30,16.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7,A,L,B,H,LHB,NA,0,NA,0,0,NA,11.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,A,L,B,H,LHB,NA,0,NA,0,0,27,13.9,0,11.50666667,0.175277778,0.857694444,0.370972222,1.445519934,0.642666667,0.681,0.087666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,A,L,B,H,LHB,NA,0,NA,0,0,24,23.8,4,13.32333333,0.217972222,0.931527778,0.438388889,1.80321192,1.016666667,0.708333333,0.308333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,A,L,B,H,LHB,NA,0,NA,0,1,31,22.8,6,17.62,0.393791667,1.2215,0.546458333,2.093691015,1.2835,0.7465,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,7,A,L,B,H,LHB,9,94,10.44444444,8.10915493,2,21,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,7,A,L,B,H,LHB,NA,0,NA,0,0,33,9.1,4,13.73666667,0.238833333,1.013166667,0.418083333,1.808628339,0.733666667,0.722666667,0.118333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,7,A,L,B,H,LHB,1,8,8,0.690140845,2,31,19.1,3,14.88,0.283958333,1.046416667,0.481958333,1.805541519,0.8055,0.758,0.0475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,A,L,B,H,LHB,5,28,5.6,2.415492958,1,22,19.4,7,15.70666667,0.288833333,1.013666667,0.480583333,2.063977734,0.908666667,0.7,0.208666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,A,L,B,H,LHB,3,7,2.333333333,0.603873239,1,28,26.9,7,NA,NA,NA,NA,1.868177058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,7,A,L,B,H,LHB,4,25,6.25,2.156690141,1,21,12.9,1,14.43,0.249083333,0.973166667,0.431666667,1.91455259,0.687333333,0.717,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,7,A,L,B,H,LHB,NA,0,NA,0,0,25,17.7,5,12.48666667,0.233583333,0.903333333,0.47625,1.716455201,0.744333333,0.710666667,0.069666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,7,A,L,B,H,LHB,3,38,12.66666667,3.278169014,1,33,13.4,1,12.17666667,0.15375,0.817583333,0.332,1.998649238,0.653,0.605,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,7,A,L,B,H,LHB,NA,0,NA,0,0,25,9.4,2,13.525,0.169194444,0.86625,0.342166667,1.145862818,0.66,0.567,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,7,A,L,B,H,LHB,6,58,9.666666667,5.003521127,2,22,21.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,7,A,L,B,H,LHB,NA,0,NA,0,1,21,22.2,16,NA,NA,NA,NA,1.625863318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,7,A,L,B,H,LHB,NA,0,NA,0,0,37,14.2,0,13.27,0.2245,0.952,0.42975,2.162186413,0.881,0.6855,0.1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,7,A,L,B,H,LHB,4,25,6.25,2.156690141,2,20,18.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,7,A,L,B,H,LHB,4,22,5.5,1.897887324,3,21,26.1,11,12.93,0.23825,0.941083333,0.46625,1.733240717,0.626666667,0.668,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,7,A,L,B,H,LHB,NA,0,NA,0,1,21,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,7,A,L,B,H,LHB,2,5,2.5,0.431338028,1,22,13.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,7,A,L,B,H,LHB,4,24,6,2.070422535,1,22,14.7,3,15.07333333,0.2365,1.096666667,0.380666667,1.36802981,1.003,0.777333333,0.225666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,7,A,L,B,H,LHB,NA,0,NA,0,0,30,10.4,2,13.36,0.241416667,0.960916667,0.426416667,1.841209684,0.866,0.703333333,0.162666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,7,A,L,B,H,LHB,NA,0,NA,0,0,38,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,7,A,L,B,H,LHB,14,122,8.714285714,10.52464789,1,19,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,7,A,L,B,H,LHB,NA,0,NA,0,0,NA,1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,A,L,B,H,LHB,NA,0,NA,0,0,21,21.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,7,A,L,B,H,LHB,11,86,7.818181818,7.419014085,2,22,11,4,14.81333333,0.302,1.044,0.475,1.611575048,0.992333333,0.747333333,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,7,A,L,B,H,LHB,1,1,1,0.086267606,1,22,11.8,2,13.44666667,0.270666667,0.937888889,0.523944444,1.831105581,0.851666667,0.635333333,0.216333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,7,A,L,B,H,LHB,NA,0,NA,0,0,31,13.3,4,NA,NA,NA,NA,0.127713791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,7,A,L,B,H,LHB,NA,0,NA,0,0,39,9,0,NA,NA,NA,NA,1.502006699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,7,B,T,B,NH,TNHB,NA,0,NA,0,0,23,36.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,7,B,T,B,NH,TNHB,10,55,5.5,2.272344013,2,23,39.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,7,B,T,B,NH,TNHB,6,66,11,2.726812816,2,23,30.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,7,B,T,B,NH,TNHB,6,36,6,1.487352445,1,25,29.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,7,B,T,B,NH,TNHB,NA,0,NA,0,0,26,23.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,7,B,T,B,NH,TNHB,NA,0,NA,0,0,22,34.6,9,12.59,0.2335,0.90025,0.438166667,2.423880405,0.859333333,0.633666667,0.225666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7,B,T,B,NH,TNHB,NA,0,NA,0,0,21,38.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,7,B,T,B,NH,TNHB,NA,0,NA,0,0,21,22.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,7,B,T,B,NH,TNHB,NA,0,NA,0,1,22,39.9,14,16.48,0.356583333,1.114166667,0.54625,2.428702291,0.877666667,0.789,0.088666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,7,B,T,B,NH,TNHB,NA,0,NA,0,0,22,32.8,14,15.07333333,0.291,1.0365,0.486666667,2.448530155,0.826333333,0.69,0.136333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,B,T,B,NH,TNHB,8,74,9.25,3.057335582,2,21,36.8,15,14.71,0.2765,0.992472222,0.460416667,2.180857509,0.760666667,0.699666667,0.105666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,B,T,B,NH,TNHB,7,69,9.857142857,2.850758853,1,21,36.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,7,B,T,B,NH,TNHB,NA,0,NA,0,0,26,41.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7,B,T,B,NH,TNHB,NA,0,NA,0,0,27,34.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,7,B,T,B,NH,TNHB,NA,0,NA,0,0,24,28.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,7,B,T,B,NH,TNHB,NA,0,NA,0,1,24,21.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7,B,T,B,NH,TNHB,NA,0,NA,0,0,23,34,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7,B,T,B,NH,TNHB,8,83,10.375,3.429173693,1,25,36.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7,B,T,B,NH,TNHB,2,18,9,0.743676223,1,22,31.6,16,13.10333333,0.215666667,0.903833333,0.406,2.083194205,0.622666667,0.702333333,0.120333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,7,B,T,B,NH,TNHB,NA,0,NA,0,1,21,26.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,7,B,T,B,NH,TNHB,NA,0,NA,0,0,21,31.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,7,B,T,B,NH,TNHB,5,39,7.8,1.611298482,2,22,41.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,7,B,T,B,NH,TNHB,NA,0,NA,0,0,24,22.6,9,12.49,0.227805556,0.854222222,0.43075,2.188620049,0.629333333,0.651666667,0.081666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,B,T,B,NH,TNHB,10,0,NA,0,1,23,38.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,7,B,T,B,NH,TNHB,5,30,6,1.239460371,2,21,31.3,9,13.67,0.261166667,1.074638889,0.420666667,2.368670889,1.188333333,0.693333333,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,7,B,T,B,NH,TNHB,NA,0,NA,0,0,21,32.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,B,T,B,NH,TNHB,2,30,15,1.239460371,1,21,28.2,5,13.37666667,0.181,0.905666667,0.339916667,2.105495628,0.643,0.692333333,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,7,B,T,B,NH,TNHB,NA,0,NA,0,1,22,28.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,7,B,T,B,NH,TNHB,NA,0,NA,0,1,22,22.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,7,B,T,B,NH,TNHB,4,47,11.75,1.941821248,1,22,34.2,10,14.27,0.227805556,0.854222222,0.43075,2.375395231,0.686,0.594,0.148666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,7,B,T,B,NH,TNHB,NA,0,NA,0,0,24,35.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,7,B,T,B,NH,TNHB,8,95,11.875,3.924957841,1,24,30.1,12,13.995,0.2275,0.982,0.374625,2.238817839,0.782,0.713,0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,7,B,T,B,NH,TNHB,NA,0,NA,0,0,21,27.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,7,B,T,B,NH,TNHB,10,110,11,4.544688027,1,23,33.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,7,B,T,B,NH,TNHB,NA,0,NA,0,0,24,28.6,10,15.71666667,0.349583333,1.122416667,0.520916667,2.420134486,0.904666667,0.789666667,0.129666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,7,B,T,B,NH,TNHB,NA,0,NA,0,0,23,30.2,14,14.89666667,0.304666667,1.026333333,0.498833333,2.207440252,0.673333333,0.764333333,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,7,B,T,B,NH,TNHB,12,170,14.16666667,7.023608769,2,23,32.2,12,13.63666667,0.233,0.909833333,0.452666667,2.158766147,0.582666667,0.639,0.056333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,7,B,T,B,NH,TNHB,NA,0,NA,0,0,22,31.4,4,14.39666667,0.262666667,0.942333333,0.4595,2.221336203,0.752333333,0.643666667,0.110666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,7,B,T,B,NH,TNHB,1,16,16,0.661045531,1,27,27.1,3,14.72,0.286805556,0.991166667,0.500194444,2.314137422,0.682,0.779333333,0.107333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,7,B,T,B,NH,TNHB,5,61,12.2,2.520236088,1,26,32.4,5,14.91333333,0.264333333,0.99525,0.451416667,2.432375343,0.954666667,0.748333333,0.206333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,7,B,T,B,NH,TNHB,NA,0,NA,0,0,22,35.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,7,B,T,B,NH,TNHB,NA,0,NA,0,0,27,27.2,4,14.59666667,0.26625,1.042833333,0.436416667,2.33522638,0.927333333,0.803,0.157666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,7,B,T,B,NH,TNHB,9,76,8.444444444,3.139966273,2,24,33.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,7,B,T,B,NH,TNHB,NA,0,NA,0,0,25,30,8,15.49333333,0.293916667,1.045333333,0.496333333,2.495575961,0.845333333,0.71,0.135333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,7,B,T,B,NH,TNHB,4,27,6.75,1.115514334,2,25,28.2,6,15.21333333,0.28375,1.042416667,0.452916667,2.363986759,0.847333333,0.755333333,0.111333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,7,B,T,B,NH,TNHB,NA,0,NA,0,0,27,22.2,4,14.14666667,0.247833333,0.994916667,0.4155,2.383656839,0.744333333,0.745666667,0.073333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,7,B,T,B,NH,TNHB,8,84,10.5,3.470489039,3,22,28.2,13,12.72333333,0.219833333,0.972333333,0.38375,2.042975798,0.960333333,0.650333333,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
