invasive growth;non_inv;non_inv;inv;inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;inv;inv;inv;inv;inv;non_inv;inv;inv
saple code;10_14;1_13;1_14;14_12;15_13;16_14;24_14;26_10;35_11;37_10;37_12;38_12;44_14;46_12;50_12;51_10;5_13;55_14;80_11;9_13
hsa-miR-3117-3p z prekursora hsa-mir-3117;99,9705759444696;98,78983859142;59,7386944982066;86,3724139702215;71,5364320597949;148,174448992968;37,4734000611497;90,2072415895221;28,1019236895032;66,0905152513741;50,1734879021965;32,7397401791143;46,8883039433397;42,1711209739119;66,8014914387198;49,9289759113885;94,9513315363445;21,2395120663411;60,4029294626296;160,438829727145
hsa-miR-23b-5p z prekursora hsa-mir-23b;8,23287096013279;2,40950825832732;5,82816531689821;10,3271364529613;6,31203812292308;10,8609543764479;11,2420200183449;8,15125677013754;16,8611542137019;12,8509335211005;10,0346975804393;14,5509956351619;9,94600386676903;4,41325684610706;10,3657486715255;13,6169934303787;6,35657449615695;18,5845730580484;5,57565502731965;3,38955274071433
hsa-miR-140-3p z prekursora hsa-mir-140;1119,67045057806;1390,28626505486;619,242564920434;1325,62878832557;2320,02467895884;1595,52591673056;2930,41988478191;1623,7303486114;1364,34839512538;815,116354766948;3381,69308460804;1318,07768795175;4842,28302542126;1598,57970203433;1499,57830781402;1028,83950362861;1155,30741467653;2447,85376564581;1549,10282175698;1484,62410043288
hsa-miR-106b-3p z prekursora hsa-mir-106b;21,17023961177;18,0713119374549;62,6527771566557;32,8590705321495;31,5601906146154;30,3848128388721;46,2171934087513;28,2576901364768;75,8751939616586;22,030171750458;23,8324067535433;80,0304759933905;22,7337231240435;15,2012180254799;18,4279976382675;51,4419751814305;19,4670093944807;65,0460057031695;28,8075509744849;38,4149310614291
hsa-miR-378c z prekursora hsa-mir-378c;9,40899538300891;7,22852477498195;10,1992893045719;6,5718141064299;9,46805718438462;14,2226783501103;19,9858133659465;7,0644225341192;12,6458656602764;12,8509335211005;12,5433719755491;10,9132467263714;24,1545808192962;12,2590467947418;6,91049911435032;4,53899781012622;5,16471677812752;19,9120425621948;3,71710335154643;6,77910548142867
hsa-miR-374a-5p z prekursora hsa-mir-374a;539,841110100136;268,660170803496;1324,45056826512;326,713044148229;362,59152328347;521,067215917678;538,367847545184;284,750569836805;444,01039429415;363,497833882558;263,410811486532;314,058989125578;794,259451646269;419,259400380171;287,93746309793;226,949890506311;152,160502001757;659,75234356072;316,883060719334;292,631386615004
hsa-miR-126-3p z prekursora hsa-mir-126;1757,12988777691;6622,53344801263;11077,8852260943;2085,14273291154;9341,81642192616;3382,28220873215;1979,84463656408;3958,7937046968;12686,6134496262;2348,04913906965;10397,2010305327;2638,58054184269;4035,23585451772;1128,81302885983;6043,23147549936;2275,55090214328;5432,88476468414;4846,5911596382;959,01266469898;1982,88835331789
hsa-miR-139-5p z prekursora hsa-mir-139;2696,85330165493;2636,00203461008;1366,70476681263;1112,51424515992;857,735847148325;1824,51103816733;1127,94934184061;2801,85866045528;2647,2012115512;2645,45645770084;2719,40304429905;1287,76311371183;1898,26588085763;2069,32709895242;1832,43401515523;1476,68728756106;2329,28726693551;3803,2001293792;2489,52996969822;8149,61463959083
hsa-miR-1307-5p z prekursora hsa-mir-1307;1232,57839517417;913,203629906053;520,163754533165;553,910046113377;1404,42848235039;1079,24269262155;1668,81541605653;2172,58163780066;304,90587203111;1294,27259033941;368,775136081144;186,737777317911;2279,05574318536;1257,28783926872;3080,93085514785;502,315757653969;1230,79173681839;1602,2556915046;904,18539026367;705,026970068581
hsa-miR-500a-3p z prekursora hsa-mir-500a;44,6927280692923;57,8281981998556;17,4844959506946;52,5745128514392;61,0163685215898;48,8742946940155;44,9680800733796;45,6470379127702;28,1019236895032;44,0603435009161;60,2081854826358;60,6291484798413;215,970369678413;72,083195153082;104,809236567647;71,1109656919775;49,2634523452164;62,3910666948769;72,4835153551555;50,843291110715
hsa-miR-33b-5p z prekursora hsa-mir-33b;1400,76418764545;532,501325090337;402,143406865976;563,298351979705;223,025347009949;497,664445177951;939,333228199486;741,220948964507;285,234525448457;708,637191306401;435,255007551554;253,429840645737;1567,20603786375;1169,02270234658;557,446928557593;1036,40449997882;390,134759701633;858,872769182667;643,98815565542;671,131442661438
hsa-miR-204-3p z prekursora hsa-mir-204;25,8747373032745;83,1280349122924;33,5119505721647;67,5958022375647;60,3150309523761;44,090302885342;4,99645334148663;42,3865352047152;56,2038473790064;167,062135774307;35,1214415315375;0;4,26257308575815;23,5373698459043;107,11273627243;57,4939722615988;42,5095919430496;37,1691461160969;84,5641012476814;31,6358255800004
hsa-miR-143-5p z prekursora hsa-mir-143;7,05674653725668;28,9140990999278;61,1957358274312;22,5319340791882;70,1337569213675;53,0118011231385;14,9893600244599;38,582615378651;43,5579817187299;23,8660193963296;63,9711970753005;30,3145742399206;75,305457848394;6,86506620505542;51,8287433576274;13,6169934303787;44,4960214730987;82,3031092570717;6,50493086520626;11,2985091357144
hsa-miR-582-5p z prekursora hsa-mir-582;1825,34510430373;1184,27330896788;665,86788745562;1396,97991290967;599,292952893086;2577,2786141159;1512,67624913508;1444,40269966837;137,699426078566;987,686033478869;947,024584153959;1353,24259407006;581,130797358362;1066,04670927075;664,559664830023;1528,1292627425;768,748228128981;1295,61023604681;896,751183560577;1995,31671336717
hsa-miR-335-3p z prekursora hsa-mir-335;108,203446904602;15,6618036791276;67,0239011443294;29,1037481856181;22,4428022148376;22,4976912083563;23,7331533720615;42,9299523227244;57,6089435634815;51,4037340844021;23,8324067535433;153,998037138797;35,5214423813179;37,2675022560152;24,1867469002261;22,6949890506311;31,3855865747749;34,5142071078042;29,7368268123715;73,4403093821439
hsa-miR-378a-5p z prekursora hsa-mir-378a;12,9373686516372;26,5045908416005;10,1992893045719;15,0212893861255;13,3254138150598;8,79220116188638;18,7367000305748;8,15125677013754;5,62038473790064;14,686781166972;11,2890347779942;2,42516593919365;12,7877192572745;15,6915798972695;23,0349970478344;6,0519970801683;7,94571812019619;39,8240851243895;11,1513100546393;15,8179127900002
hsa-miR-20a-3p z prekursora hsa-mir-20a;29,4031105719028;31,3236073582551;110,735141021066;30,042578772251;17,8841080149487;43,8317087335218;34,9751733904064;28,2576901364768;46,3681740876803;44,0603435009161;21,3237323584335;26,6768253311302;79,5680309341522;15,6915798972695;18,4279976382675;15,1299927004207;23,8371543605886;31,8592680995116;25,0904476229384;21,4671673578574
hsa-miR-887-3p z prekursora hsa-mir-887;488,091635493587;585,510506773538;374,45962161071;501,335533261938;951,013743853744;494,302721204289;402,214493989673;426,582437637198;132,079041340665;726,995667765116;481,665483861086;693,597458609384;268,542104402764;453,094369533658;446,878942727988;125,578939413492;1330,11321332084;373,018930665115;937,639320427588;642,885169822152
hsa-miR-16-2-3p z prekursora hsa-mir-16-2;28,2269861490267;39,7568862624007;56,8246118397575;24,4095952524539;37,5215599529316;34,7809134198153;16,2384733598315;49,4509577388344;141,914714631991;42,2244958550446;63,9711970753005;41,2278209662921;79,5680309341522;33,8349691534874;67,9532412911115;186,098910215175;21,8507248305395;27,8768595870727;18,5855167577322;29,3761237528576
hsa-miR-139-3p z prekursora hsa-mir-139;14,1134930745134;27,7093449707641;11,6563306337964;11,2659670395941;4,90936298449573;5,68907134004413;3,74734000611497;11,9551765962017;18,2662503981771;40,3886482091731;20,0693951608786;13,3384126655651;8,52514617151631;7,3554280768451;11,5174985239172;12,1039941603366;17,4805798644316;34,5142071078042;26,019723460825;37,2850801478577
hsa-miR-652-5p z prekursora hsa-mir-652;67,0390921039385;119,270658787202;33,5119505721647;81,6782610370573;90,823215213171;87,1462291634033;102,427293500476;107,596589365816;63,2293283013822;91,7923822935752;42,647464716867;27,889408300727;295,538400612565;84,8326038196135;108,264486124822;55,9809729915568;116,007484554864;123,454663885607;77,1298945445885;16,9477637035717
hsa-miR-660-5p z prekursora hsa-mir-660;1163,18705422448;1749,30299554563;540,562333142309;1133,16851806584;1385,14169919701;1435,06824552613;1603,86152261721;1164,54288389365;696,927707499679;1108,85197810639;1481,37223031235;603,866318859219;4846,54559850702;1408,31929577994;1924,57400334657;1558,38924814334;1216,48944420204;1504,02294819778;1450,599582941;1308,36735791573
hsa-miR-24-3p z prekursora hsa-mir-24-1;16,4657419202656;18,0713119374549;43,7112398767365;26,2872564257196;34,7162096760769;26,6351976374793;7,49468001222994;24,4537703104126;127,86375278724;16,5226288128435;46,4104763095317;37,5900720575016;58,2551655053614;22,556646102325;19,5797474906593;28,7469861307994;29,0018711387161;43,8064936368285;6,50493086520626;18,0776146171431
hsa-miR-34a-3p z prekursora hsa-mir-34a;31,7553594176551;19,2760660666185;8,74224797534731;13,1436282128598;5,96136933831624;13,4468958946498;16,2384733598315;16,8459306582842;26,696827505028;78,9414487724747;38,8844531242023;32,7397401791143;9,94600386676903;8,82651369221412;13,8209982287006;28,7469861307994;70,7168912697461;21,2395120663411;13,0098617304125;27,1164219257147
hsa-miR-935 z prekursora hsa-mir-935;419,876418966772;1328,84380446751;234,583654005153;974,50614892489;754,639224473915;399,6572616381;1447,72235569575;1005,86508543497;68,8497130392828;547,082598469708;1468,8288583368;1930,43208759815;1237,56705256512;757,118730043255;1496,12305825685;621,842699987293;1182,7201421912;1385,87816232876;688,593395873977;947,944916486442
hsa-miR-143-3p z prekursora hsa-mir-143;1695,97141778736;3727,50927563236;12443,1329515777;2989,23658783897;10596,5093332494;5351,34737776697;1181,66121526159;3902,27832442384;13748,8661650894;2083,68707806416;11050,7107104588;4830,93055087375;10260,0134174199;1797,17626010915;7036,03984826102;1025,81350508853;3710,25307622561;6551,06200296207;512,030986675521;2334,2719874386
hsa-miR-145-3p z prekursora hsa-mir-145;10,585119805885;30,1188532290915;131,13371963021;29,1037481856181;95,7325781976667;42,0215496707805;11,2420200183449;38,0391982606419;137,699426078566;16,5226288128435;100,346975804393;60,6291484798413;90,9348924961739;11,7686849229522;39,1594949813185;12,1039941603366;50,8525959692556;73,0108227280474;0,929275837886609;30,505974666429
hsa-miR-670-3p z prekursora hsa-mir-670;39,9882303777879;1,20475412916366;99,0788103872695;81,6782610370573;74,3417823366496;24,6957414988279;131,156900214024;91,8374929435496;82,9006748840344;16,5226288128435;30,1040927413179;93,3688886589556;0;68,6506620505542;55,2839929148026;155,838924814334;56,0173127473831;15,9296340497558;62,2614811384028;63,2716511600009
hsa-miR-877-3p z prekursora hsa-mir-877;1,17612442287611;7,22852477498195;8,74224797534731;1,87766117326568;3,85735663067521;1,93945613865141;8,7437933476016;5,43417118009169;2,81019236895032;5,50754293761451;5,01734879021965;7,27549781758095;9,94600386676903;3,43253310252771;14,9727480810924;4,53899781012622;3,97285906009809;19,9120425621948;2,78782751365983;3,38955274071433
hsa-miR-126-5p z prekursora hsa-mir-126;191,708280928806;1386,67200266737;1867,92698406588;463,782309796624;2643,34129836634;321,044639484763;374,734000611497;950,979956516046;1781,6619619145;418,573263258703;1295,73032507422;430,466954206873;451,832747090364;255,47853520242;666,863164534806;375,223818970434;1383,34952472616;659,75234356072;234,177511147425;342,344826812148
hsa-miR-598-3p z prekursora hsa-mir-598;58,8062211438057;19,2760660666185;186,501290140743;115,47616215584;63,4710500138376;22,1097999806261;264,812027098791;33,6918613165685;186,877792535196;3,67169529174301;396,370554427352;434,104703115664;237,283235107204;138,282047844688;276,419964574013;110,448946713071;369,873178495133;219,032468184142;67,8371361657224;67,7910548142867
hsa-miR-582-3p z prekursora hsa-mir-582;130,549810939249;46,9854110373827;21,8556199383683;90,1277363167529;31,5601906146154;131,236532048745;102,427293500476;97,2716641236413;7,0254809223758;89,9565346477037;41,3931275193121;89,7311397501651;35,5214423813179;64,2374052044472;32,2489958669682;84,7279591223562;38,9340187889613;61,0635971907306;53,8979985974233;85,8686694314298
hsa-miR-532-5p z prekursora hsa-mir-532;85,8570828699563;171,075086341239;71,395025132003;112,659670395941;111,162004720368;132,658799883756;169,879413610545;104,87950377577;67,4446168548077;89,9565346477037;159,300824089474;97,006637567746;547,030212672296;121,119382332049;190,038725644634;136,169934303787;112,829197306786;128,764541902193;165,411099143816;110,725389530002
hsa-miR-501-5p z prekursora hsa-mir-501;5,88062211438057;16,8665578082912;8,74224797534731;15,9601199727583;18,9361143687692;10,4730631487176;19,9858133659465;15,7590964222659;12,6458656602764;1,8358476458715;17,5607207657688;10,9132467263714;56,8343078101087;19,6144748715869;31,0972460145765;9,07799562025245;14,6995785223629;21,2395120663411;13,9391375682991;7,90895639500011
hsa-miR-186-5p z prekursora hsa-mir-186;151,720050551019;304,802794678406;131,13371963021;244,095952524539;327,17397603818;173,516675871346;274,804933781764;422,235100693125;222,005197147075;290,063928047698;341,179717734936;232,81593016259;579,709939663109;343,253310252771;430,754444794504;187,611909485217;386,956472453554;310,627863970238;175,633133360569;272,294070170718
hsa-miR-574-3p z prekursora hsa-mir-574;182,299285545798;254,203121253532;671,696052772518;791,434184531486;210,401270764103;256,137507377896;473,413954105858;303,770168967126;2530,57822823976;369,005376820172;499,226204626855;919,137890954394;311,167835260345;304,024360509597;816,59064534573;535,601741594894;1179,54185494312;370,363991656822;706,249636793823;578,48366774858
hsa-miR-191-5p z prekursora hsa-mir-191;2275,80075826528;3057,66597981736;1056,3549636878;3321,582615507;8601,20394883652;2161,71781214086;2676,84987770146;11886,1626222146;2397,09409071462;2346,21329142378;2649,16016123597;1788,55988015532;3857,62864261113;7734,47780373851;3306,67382621663;2670,44371162426;10970,2557226489;2932,38013465921;2184,72749487142;2763,61533459575
hsa-miR-545-3p z prekursora hsa-mir-545;54,1017234523012;43,3711486498917;20,3985786091437;37,5532234653137;97,1352533360941;36,8496666343768;73,6976867869277;113,574177663916;39,3426931653045;25,7018670422011;51,4278250997514;7,27549781758095;164,819492649315;86,3036894349825;58,7392424719778;18,1559912405049;66,3467463036382;25,22192057878;35,3124818396911;38,4149310614291
hsa-miR-95-5p z prekursora hsa-mir-95;27,0508617261506;19,2760660666185;32,0549092429401;14,0824587994926;22,7934709994445;42,7973321262411;32,4769467196631;29,3445243724951;4,21528855342548;7,34339058348602;13,797709173104;8,48808078717778;32,6797269908125;67,6699383069749;33,4007457193599;3,02599854008415;26,2208697966474;22,5669815704874;20,4440684335054;23,7268691850003
hsa-let-7c-3p z prekursora hsa-let-7c;10,585119805885;9,63803303330926;18,9415372799192;14,0824587994926;4,90936298449573;9,43868654143685;7,49468001222994;13,0420108322201;15,4560580292268;56,9112770220166;23,8324067535433;4,8503318783873;39,7840154670761;25,0084554612733;0;16,6429919704628;14,3022926163531;5,30987801658527;24,1611717850518;16,9477637035717
hsa-miR-708-5p z prekursora hsa-mir-708;2485,15090553723;2393,84645464819;1000,98739317727;2765,79490822035;158,151621857684;1464,03079052999;690,759674460526;736,330194902424;1299,71397063952;2902,47512812285;471,630786280647;1307,16444122538;88,0931771056685;962,580354323129;412,326447156236;1995,6460371855;1357,12865492951;485,853838517552;2518,33752067271;2118,47046294646
hsa-miR-301b-3p z prekursora hsa-mir-301b;43,5166036464162;42,166394520728;56,8246118397575;28,1649175989853;38,2228975221453;54,6926631099697;143,64803356774;35,322112670596;19,6713465826522;25,7018670422011;56,445173889971;27,889408300727;21,3128654287908;31,8735216663288;44,9182442432771;52,9549744514726;10,329433556255;57,0811886782916;29,7368268123715;31,6358255800004
hsa-miR-137 z prekursora hsa-mir-137;3135,54771138772;3362,46877449577;5678,09005998808;3050,2605759701;2691,38292185748;3400,9009876632;3271,42782533837;3446,89477953216;952,655213074158;3908,51963806043;2588,95197575334;12040,9488880965;2449,55866661569;3325,63421447756;3694,81352647264;2407,18183863694;3792,49125876964;2337,67379680166;2327,83597390595;3516,09604303434
hsa-miR-326 z prekursora hsa-mir-326;28,2269861490267;110,837379883057;34,9689919013892;15,9601199727583;115,720698920256;115,074397559984;88,6870468113876;48,9075406208252;18,2662503981771;5,50754293761451;42,647464716867;30,3145742399206;5,68343078101087;65,2181289480265;55,2839929148026;15,1299927004207;78,6626093899423;55,7537191741453;41,8174127048974;39,5447819750006
hsa-miR-188-3p z prekursora hsa-mir-188;15,2896174973895;14,4570495499639;11,6563306337964;12,204797626227;17,182770445735;18,6187789310535;26,2313800428048;11,4117594781926;12,6458656602764;11,015085875229;20,0693951608786;4,8503318783873;59,6760232006141;25,9891792048527;19,5797474906593;28,7469861307994;12,3158630863041;27,8768595870727;24,1611717850518;13,5582109628573
hsa-miR-15b-3p z prekursora hsa-mir-15b;3,52837326862834;9,63803303330926;17,4844959506946;7,51064469306274;17,5334392303419;8,79220116188638;11,2420200183449;33,1484441985593;37,9375969808293;16,5226288128435;7,52602318532947;19,4013275135492;49,7300193338451;10,2975993075831;32,2489958669682;13,6169934303787;5,56200268413733;15,9296340497558;14,8684134061857;7,90895639500011
hsa-miR-132-3p z prekursora hsa-mir-132;7658,92224176925;695,143132527431;4385,6944009659;13179,3037751518;3857,35663067522;2798,50591099807;5010,19358817571;7788,79755242542;2779,28025289187;7310,34532586033;2131,1188986458;15619,2812313767;619,493955130185;7463,79805051062;1876,20050954611;2741,55467731624;13522,0230969499;702,231367693402;12288,7436802125;8125,88777040583
hsa-miR-145-5p z prekursora hsa-mir-145;2581,59310821307;9942,83582798767;18588,9332782468;5639,55533390348;28718,7214529462;9837,82661477131;2480,73908404811;13346,3244183052;42617,9723713161;4898,04151918517;34194,4863425445;10031,6989074745;20110,819818607;3053,4833756343;14586,9118805411;1965,38605178465;14526,3618673427;14576,9426250307;1172,7461074129;4530,70216342149
hsa-miR-1275 z prekursora hsa-mir-1275;2,35224884575223;10,8427871624729;4,37112398767365;20,6542729059225;11,9227386766325;3,23242689775235;9,99290668297325;9,78150812416505;12,6458656602764;3,67169529174301;10,0346975804393;6,06291484798413;5,68343078101087;13,7301324101108;5,7587492619586;6,0519970801683;10,329433556255;1,32746950414632;23,2318959471652;15,8179127900002
hsa-miR-24-1-5p z prekursora hsa-mir-24-1;41,164354800664;12,0475412916366;166,102711531599;19,7154423192897;20,6894582918034;29,0918420797711;31,2278333842914;21,1932676023576;78,6853863306089;22,030171750458;41,3931275193121;72,7549781758095;34,1005846860652;30,4024360509597;47,2217439480605;33,2859839409256;24,6317261726082;91,5953957860959;21,373344271392;12,4283600492859
hsa-miR-188-5p z prekursora hsa-mir-188;35,2837326862834;78,3090183956378;23,3126612675928;62,9016493044004;51,898980121812;47,0641356312742;82,4414801345293;18,4761820123118;26,696827505028;36,7169529174301;38,8844531242023;13,3384126655651;186,132358078106;49,526549050757;87,5329887817708;52,9549744514726;41,71502013103;41,1515546285358;68,766412003609;39,5447819750006
hsa-miR-130a-3p z prekursora hsa-mir-130a;417,52417012102;271,069679061823;629,441854225006;603,668067204918;952,065750207564;493,526938748828;662,030067746978;423,865352047152;1996,6416781392;466,305302051362;476,648135070867;234,028513132187;268,542104402764;241,748402792309;196,949224758984;596,121712396577;575,269991902204;233,634632729752;495,304021593562;547,977693082151
hsa-miR-4787-3p z prekursora hsa-mir-4787;12,9373686516372;8,43327890414561;8,74224797534731;10,3271364529613;8,76671961517094;5,68907134004413;13,7402466890882;14,1288450682384;1,40509618447516;34,8811052715586;5,01734879021965;14,5509956351619;12,7877192572745;5,88434246147608;5,7587492619586;3,02599854008415;20,6588671125101;6,63734752073159;14,8684134061857;18,0776146171431
hsa-miR-1296-3p z prekursora hsa-mir-1296;41,164354800664;36,1426238749097;10,1992893045719;26,2872564257196;27,3521651993333;39,4356081525786;84,9397068052726;62,4929685710545;12,6458656602764;38,5528005633016;12,5433719755491;12,1258296959683;83,8306040199104;36,2867785124358;85,2294890769873;18,1559912405049;32,5774442928044;30,5317985953653;34,3832060018045;22,5970182714289
hsa-miR-195-5p z prekursora hsa-mir-195;1479,56452397815;1657,74168172919;915,021954753018;1350,03838357803;1991,79869656684;1768,39610722235;154,890053586085;4329,40417917905;4691,61615996256;883,042717664193;955,804944536843;497,159017534698;687,695124502315;776,733204914842;695,656910844599;989,501522607517;1286,41176365976;680,991855627061;1163,45334903403;2342,1809438336
hsa-miR-101-3p z prekursora hsa-mir-101-1;31,7553594176551;3,61426238749097;17,4844959506946;14,0824587994926;25,2481524916923;31,5484865220629;18,7367000305748;40,7562838506877;36,5325007963541;1,8358476458715;1,25433719755491;6,06291484798413;11,3668615620217;45,6036540764396;4,60699940956688;15,1299927004207;17,4805798644316;5,30987801658527;15,7976892440723;22,5970182714289
hsa-miR-1908-5p z prekursora hsa-mir-1908;4,70449769150445;2,40950825832732;4,37112398767365;4,69415293316421;5,26003176910257;3,49102104957253;6,24556667685828;5,97758829810086;2,81019236895032;3,67169529174301;15,0520463706589;9,7006637567746;7,10428847626359;21,0855604869559;8,06224896674204;12,1039941603366;7,54843221418638;7,9648170248779;8,36348254097948;7,90895639500011
hsa-miR-22-5p z prekursora hsa-mir-22;65,8629676810623;34,9378697457461;234,583654005153;109,843178636043;72,2377696290086;84,3016934933812;117,416653524936;114,661011899935;474,922510352604;84,4489917100892;179,370219250352;127,321211807667;343,847562251158;252,536363971682;225,742971068777;99,8579518227769;295,977999977308;127,437072398046;135,674272331445;68,9209057278581
hsa-miR-212-3p z prekursora hsa-mir-212;2002,93989215802;160,232299178767;831,970598987219;3513,1040551801;985,379284745214;762,852747869554;1267,85003540223;2141,06344495613;973,731655841286;1777,10052120362;587,029808455699;2374,23745447058;156,294346477799;2021,27163551703;650,738666601322;650,589686118092;5047,91472176064;236,289571738044;5039,46286885908;1743,35995964074
hsa-miR-146a-5p z prekursora hsa-mir-146a;64,6868432581862;21,6855743249458;209,813951408335;38,4920540519465;111,162004720368;57,9250900077221;33,7260600550347;25,540604546431;324,577218613762;117,494249335776;119,162033767717;56,9913995710508;188,974073468611;38,7385878713842;93,2917380437294;83,2149598523141;37,3448751649221;99,5602128109738;16,726965081959;19,2074655307146
hsa-miR-193b-3p z prekursora hsa-mir-193b;2,35224884575223;3,61426238749097;32,0549092429401;4,69415293316421;14,0267513842735;3,10312982184225;28,7296067135481;4,89075406208252;36,5325007963541;5,50754293761451;32,6127671364277;9,7006637567746;9,94600386676903;6,37470433326575;6,91049911435032;22,6949890506311;13,9050067103433;17,2571035539021;8,36348254097948;5,64925456785722
hsa-miR-452-5p z prekursora hsa-mir-452;12,9373686516372;9,63803303330926;8,74224797534731;3,75532234653137;12,6240762458462;7,11133917505516;3,74734000611497;8,69467388814671;40,7477893497796;5,50754293761451;7,52602318532947;2,42516593919365;9,94600386676903;2,94217123073804;11,5174985239172;3,02599854008415;7,15114630817657;13,2746950414632;2,78782751365983;6,77910548142867
hsa-miR-3613-5p z prekursora hsa-mir-3613;24,6986128803984;26,5045908416005;75,7661491196767;15,9601199727583;4,90936298449573;23,2734736638169;12,4911333537166;12,4985937142109;40,7477893497796;34,8811052715586;11,2890347779942;48,503318783873;89,5140348009212;19,1241129997973;96,7469876009045;10,5909948902945;5,95928859014714;23,8944510746337;15,7976892440723;7,90895639500011
hsa-miR-132-5p z prekursora hsa-mir-132;417,52417012102;54,2139358123646;711,036168661581;1928,35802494386;796,018141057522;310,959467563776;385,976020629842;1832,40252192692;325,982314798237;800,429573599976;249,613102313428;1373,8565045532;83,8306040199104;2380,70688753886;193,493975201809;131,63093649366;2781,39862797468;100,88768231512;1584,41530359667;700,507566414296
hsa-miR-383-5p z prekursora hsa-mir-383;232,87263572947;0;17,4844959506946;190,582609086467;0;311,347358791506;0;56,5153802729536;178,447215428345;190,928155170636;68,9885458655202;16,9761615743556;279,908965964785;303,043636766018;0;1,51299927004207;357,160029502819;2,65493900829263;269,489992987117;171,73733886286
hsa-miR-135a-5p z prekursora hsa-mir-135a-2;10,585119805885;9,63803303330926;4,37112398767365;8,44947527969558;28,4041715531539;14,8691637296608;6,24556667685828;15,2156793042567;0;3,67169529174301;2,50867439510982;4,8503318783873;5,68343078101087;26,969902948432;2,30349970478344;0;21,4534389245297;2,65493900829263;6,50493086520626;1,12985091357144
hsa-miR-4454 z prekursora hsa-mir-4454;249,338377649736;499,972963602918;103,449934374943;82,6170916236901;165,164997549821;57,6664958559019;96,1817268236176;93,4677442975771;192,498177273097;22,030171750458;114,144684977497;13,3384126655651;248,650096669226;552,637829506962;88,6847386341625;107,422948172987;627,711731495499;96,9052738026812;65,9785844899492;167,217935208574
hsa-miR-212-5p z prekursora hsa-mir-212;14,1134930745134;1,20475412916366;2,9140826584491;7,51064469306274;4,20802541528205;2,45664444229178;2,49822667074331;10,8683423601834;4,21528855342548;3,67169529174301;1,25433719755491;19,4013275135492;0;17,6530273844282;1,15174985239172;1,51299927004207;20,2615812065003;2,65493900829263;13,0098617304125;6,77910548142867
hsa-miR-1277-3p z prekursora hsa-mir-1277;23,5224884575223;13,2522954208002;42,254198547512;8,44947527969558;4,90936298449573;23,5320678156371;8,7437933476016;9,23809100615588;11,2407694758013;5,50754293761451;5,01734879021965;7,27549781758095;46,8883039433397;15,6915798972695;18,4279976382675;7,56499635021037;4,3701449661079;13,2746950414632;5,57565502731965;12,4283600492859
hsa-miR-224-5p z prekursora hsa-mir-224;2,35224884575223;1,20475412916366;2,9140826584491;3,75532234653137;4,90936298449573;2,97383274593216;3,74734000611497;3,80391982606419;14,0509618447516;3,67169529174301;8,78036038288438;2,42516593919365;15,6294346477799;1,47108561536902;12,6692483763089;0;3,57557315408828;10,6197560331705;1,85855167577322;0
hsa-miR-2114-5p z prekursora hsa-mir-2114;2,35224884575223;6,02377064581829;17,4844959506946;7,51064469306274;17,182770445735;1,81015906274131;7,49468001222994;4,89075406208252;25,2917313205529;3,67169529174301;10,0346975804393;2,42516593919365;38,3631577718234;3,92289497431739;3,45524955717516;4,53899781012622;20,2615812065003;9,29228652902422;6,50493086520626;3,38955274071433
hsa-miR-455-3p z prekursora hsa-mir-455;31,7553594176551;402,387879140662;182,130166153069;42,2473763984779;150,78757738094;85,5946642524821;19,9858133659465;48,3641235028161;268,373371234755;44,0603435009161;126,688056953046;81,2430589629873;95,1974655819321;35,3060547688565;34,5524955717516;104,396949632903;44,8933073791085;144,694175951949;16,726965081959;28,2462728392861
hsa-miR-7-5p z prekursora hsa-mir-7-3;850,33795773943;48,1901651665463;389,030034902955;1097,49295577379;619,982411184889;1509,15547002262;1026,7711616755;636,341445188737;3713,66921556785;758,205077744931;222,017683967219;248,579508767349;603,864520482405;1810,90639251926;307,517210588589;1224,01640946404;429,068778490594;380,983747689993;870,731460099752;858,686694314298
hsa-let-7b-3p z prekursora hsa-let-7b;11,7612442287611;30,1188532290915;30,5978679137156;28,1649175989853;19,6374519379829;13,70549004647;1,24911333537166;4,89075406208252;53,3936550100561;9,17923822935752;33,8671043339826;16,9761615743556;12,7877192572745;13,2397705383212;13,8209982287006;18,1559912405049;7,15114630817657;7,9648170248779;18,5855167577322;9,03880730857156
hsa-miR-504-5p z prekursora hsa-mir-504;39,9882303777879;125,29442943302;36,4260332306138;20,6542729059225;49,4442986295641;88,9563882261446;196,11079365335;107,053172247806;28,1019236895032;167,062135774307;107,872998989722;184,312611378717;233,020662021446;10,2975993075831;2,30349970478344;208,793899265806;48,4688805331967;46,4614326451211;1,85855167577322;0
hsa-miR-4521 z prekursora hsa-mir-4521;2,35224884575223;6,02377064581829;13,113371963021;26,2872564257196;28,7548403377607;5,30118011231385;16,2384733598315;8,15125677013754;16,8611542137019;9,17923822935752;16,3063835682139;92,1563056893587;9,94600386676903;23,0470079741146;21,8832471954427;40,850980291136;5,95928859014714;17,2571035539021;21,373344271392;7,90895639500011
