"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Resting","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Resting","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Walking","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Resting","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Resting","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Walking","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
"Resting","Minimal-Movement","Walking","Minimal-Movement","Walking","Resting","Resting","Resting","Resting"
