"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Self Maintenance","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Exploring","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Brood Care","Self Maintenance","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Self Maintenance","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Antennating Nestmate","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Antennating Nestmate","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Trash Maintenance","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Antennating Nestmate","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Antennating Nestmate","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Exploring"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Exploring"
"Exploring","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
"Food Processing","Brood Care","Resting","Food Processing","Self Maintenance","Resting","Food Processing","Resting","Brood Care"
