Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FAM241A,1068.9173775517945,-0.5209284304496509,0.8769856888686749,-0.5939987813503053,0.5525129280571373,0.8008328734124543
PLA2G12A,1214.1307653272113,-1.024195641420142,0.38437768652479504,-2.6645554029944303,0.007709016674742745,0.06325693799549366
LOC107131843,1070.6568946809878,3.047992569652299,1.3058410168966716,2.3341222478183803,0.01958932166228135,0.11765848417572412
BCCIP,1159.5535862323482,-0.44025190090154087,0.36777628649946026,-1.197064403178118,0.2312814532246843,0.5200328915947746
RBM24,1551.999534005649,-5.8220261561165385,0.7555328461151622,-7.705854465563652,1.2997068139633684e-14,1.9593348754963474e-12
HPRT1,1100.519121194692,0.05887664880322835,0.5062934282227324,0.11628957738974817,0.9074230456076893,0.9707111125097382
DGUOK,1114.2311228496346,0.16070853507823415,0.3415180405681927,0.47057114409200484,0.6379470180829366,0.8512827008587824
RFXANK,1113.5581600140806,0.12163811178205156,0.4544949937039774,0.2676335569523944,0.7889813982042153,0.9235583446475706
RAB40C,1120.008814934463,-0.16234175120951558,0.350581138498331,-0.4630647042361876,0.6433179886106157,0.8529043724322223
LBP,1060.0163398942354,2.421651822215249,0.818996913520696,2.956850974938447,0.00310798291074408,0.03294158190443708
ZNF205,1170.6480932512864,-1.0330668605110669,0.43963991365071303,-2.3498022550605406,0.018783386938069493,0.11482163576988123
RBM22,1092.0450385277732,-0.10693014361812546,0.3112366469193052,-0.34356540168564853,0.7311731479261712,0.8989167711218302
BOP1,1120.5476791089773,-0.16323073927429982,0.3542357965249288,-0.46079685022124156,0.6449443617597255,0.8541661295911677
LRP6,1086.5424362522308,-0.2777809452679652,0.6292137452079147,-0.44147310414551805,0.6588705286112384,0.8626512569909273
SLC25A5,994.6532748335765,2.80520639135387,0.8232275101881955,3.4075712444456334,6.554379539892109e-4,0.01015789610766117
KLF3,1084.7556808331483,0.17117698288597227,0.6468505805281708,0.26463141263041257,0.7912934187931502,0.9250774371727136
NPC1,1092.821850828103,0.5434732436531933,0.4836686799942269,1.1236477905902036,0.26116247334457426,0.55421147809289
GMPS,1133.3429217530993,-0.7117755756165421,0.42523729294413803,-1.6738314993225338,0.09416371982025439,0.31545278480096606
ZYG11B,1193.1545631226702,-1.2889279006043455,0.6208731086626146,-2.075992473535772,0.037894647104794295,0.17921603781139556
ZNF768,1290.3228060316055,-1.6501635250010067,0.5706973334584878,-2.891486306762354,0.003834243010822001,0.0386564435330107
SERTAD2,1071.3500488807133,0.7415115815508202,0.32470568863542737,2.2836421026900258,0.022392573261058483,0.12848786689366712
MPEG1,1022.812542742545,2.1334525500621138,0.6571048137309624,3.2467461894680483,0.0011673244007718328,0.016094606833914338
LOC614091,1075.4988670398338,0.5289969692486727,0.5771455835511894,0.9165745772388013,0.35936561131575484,0.6542756877942594
BIRC2,1147.0447559095178,-0.39607183477689994,0.34334977179357534,-1.1535520548271152,0.24868386450683988,0.5400931506690398
PDCD11,1098.5428919487003,0.4924794252265186,0.49967563626547334,0.985598235101598,0.32433030444603234,0.6228794570857102
SPRED2,1063.0962608868708,0.9427911951722436,0.292151392499438,3.2270638421620985,0.0012506755183601314,0.016945922884641477
ATP6V1D,1090.9166953472973,0.31644505879046253,0.5152948427430175,0.614104843560945,0.5391460477913701,0.7937003512960378
LOC101903832,1068.7609066382647,2.599260758786853,1.2761285455390667,2.0368330195833555,0.041666778151075945,0.1900463066415001
LAMTOR5,1128.5265542433385,-0.45670074683532297,0.36885508493159813,-1.2381576545705348,0.21565760943865298,0.5003574731328503
ELL2,1065.0865639125643,0.2971363315642791,0.42703037759441875,0.695820126985183,0.48654148298123634,0.7574451804567426
SLX4,1097.7532433110293,0.7500090814580854,0.7086214341243913,1.058405864317151,0.28987044702638604,0.5874377096109663
CBL,1053.0795710919806,1.0911162500102318,0.28201099584750033,3.8690556966802157,1.0925768410778267e-4,0.0024363929288631586
XRN2,1064.0411936562516,0.5524819603496071,0.3255145520639,1.697257332572807,0.08964802010064779,0.3054865560724671
CSF2RB,951.6517936263092,3.985872961614316,1.0715258054801517,3.71981051807543,1.9937229493894673e-4,0.004009647223794187
LRRK1,1013.8091055061012,1.7264794297762314,0.6175609634034447,2.795642101892934,0.005179672529319212,0.047887687079225416
INPP4A,1107.86593269662,-0.06926144591354759,0.37033693254171424,-0.18702278878368708,0.8516427653189877,0.9481395758762564
AEBP2,1093.689995261339,-1.3521646544307278,0.7345203360372624,-1.840881168417551,0.06563897462364698,0.25217057539803944
FAM46B,1080.728826831254,-1.8511157910302947,0.864421864045402,-2.1414495260072095,0.03223780468582579,0.16246256480681223
USHBP1,1074.0561258240675,0.3646743947659071,0.5764642286643384,0.6326054187453293,0.5269913476185235,0.7861342142549466
PLCL2,1483.463546884462,-1.8958459566987358,0.8398147191797969,-2.257457405069429,0.023979508192744255,0.13462918096147983
ATXN7,1115.4072037998299,-0.28923508574053336,0.5050439432889264,-0.5726929103574404,0.5668526386023298,0.8097780412856393
S100PBP,1042.567273188433,0.6231886464181735,0.5444863693595101,1.144544072152334,0.25239807134287856,0.5444395267224688
AKAP9,1116.5758854842682,0.09843939766177015,0.4402942808782149,0.22357637138829523,0.8230869511684349,0.9387286684996803
C25H7orf50,1080.8639689384952,-0.06135212588478316,0.5255585198352678,-0.11673700181668352,0.9070684675151733,0.9706978354935843
SEC23IP,1110.7665599644556,-0.04107957485139361,0.34294361246010846,-0.1197852164579156,0.9046532931718554,0.9697306200451107
PKD2,1073.9215638234807,-0.4973482880506563,0.7683018902955155,-0.6473344584110796,0.5174155045361142,0.7801435128321423
PID1,1061.6619769019267,0.1278107452290671,0.5046770224507348,0.2532525546901507,0.800073057046937,0.9281437696256154
C11H2orf68,1112.6144452025446,0.24629811878364777,0.5591236290799716,0.44050744052603735,0.6595696245326745,0.8631571539519228
CYB561A3,1073.0994875460974,1.2002343931285022,0.4175078885600405,2.874758599814816,0.004043365066893278,0.04016450853727471
TCERG1,1086.7955023296067,0.02554579077148141,0.4744292429928951,0.05384531233852289,0.9570584078348393,0.9875740747862577
CSE1L,1110.5268027673092,-0.41692650674865184,0.4944926997671024,-0.8431398622164029,0.3991502271112397,0.688957162446643
MED19,1101.1158583389458,-0.12119718509760626,0.3368407511776642,-0.3598055896558718,0.7189925228297018,0.892743572265896
ARID5B,1152.632342471643,-1.2039924273268403,0.6671009764931929,-1.8048128690441603,0.07110396991085262,0.2652909623939175
PQBP1,1096.301551509206,0.047592131291140156,0.3786456287055597,0.125690428419414,0.8999769787919883,0.9675551690623093
RIMKLB,1052.292101958551,-0.5698831856386334,0.8041395517276226,-0.7086869243208965,0.4785187808650614,0.7529863266566413
PARP12,1020.0406310423599,1.2530979673763465,0.45396641382896447,2.7603318862449178,0.005774266808085766,0.05159548424940074
LRPPRC,1141.0162017767545,-0.6213459481967557,0.5216569400533364,-1.1911007033343153,0.23361405380494615,0.5230580527133942
FBXO11,1087.7042918460365,-0.5294175649296742,0.8384207503747058,-0.6314461619575465,0.5277488409185314,0.7865566310315328
SLC6A17,1069.1135040004708,-4.5429077362493855,1.102948589688496,-4.1188753299303205,3.807260482254253e-5,0.001011254280038285
TCEA2,1081.968570301677,-0.5929971484439227,0.5480185082805845,-1.082075038495432,0.2792191862982947,0.5740799343177629
NAT9,1101.704091246616,-0.07820112198938195,0.3267760452658158,-0.2393110606555303,0.8108643893926106,0.9325769972097571
UROC1,1067.6230105505413,1.009527594818397,0.5891383263549194,1.7135663216217565,0.08660840322864538,0.29920906880562886
C25H7orf26,1128.0325518759862,-0.2334061912054228,0.39373898447827965,-0.5927942124265282,0.5533188814771126,0.8011660356424838
GPCPD1,1094.3818828454682,-0.12283240433392248,0.59229534509845,-0.20738370704822193,0.8357102059071768,0.9426869003743004
PRR33,1592.6051919928414,-3.5135858563473756,1.288752000321873,-2.7263475482248234,0.006403952818499572,0.05578534066965171
NDUFB6,1174.012378965835,-0.990381413228976,0.465064646622047,-2.1295564399971436,0.033208250567649845,0.1653801907742939
CNTROB,1071.813957427462,0.7540819987474198,0.4803628297323346,1.5698175463901018,0.11645756428721164,0.35470068962481677
TRAF3IP3,926.2534922005603,4.908959707267104,1.2198206918034669,4.024328936418811,NA,NA
PIH1D1,1079.9104740442926,0.18501966335484274,0.367980959644379,0.5027968390909352,0.6151071162200572,0.8378512698236751
IDO1,1025.9723405150542,0.7776171484878855,0.6222504325713193,1.24968518748078,0.2114145703994238,0.49480309823215674
VSTM4,1049.143521379978,0.12109731257492246,0.4628913429203078,0.2616106661467004,0.793621619949886,0.9256513244938174
MYORG,1247.882906922129,-1.125164663774111,0.7965768699918996,-1.4124997927513925,0.15780285167053743,0.42145067385344476
EMC7,1082.3240360455063,0.17806733646508466,0.3230888726427901,0.5511404184506146,0.5815374200047004,0.8171808087439906
SCAND1,1123.2720626309235,-0.41359931731040683,0.5056500605227693,-0.817955636913807,0.4133825193790807,0.7010515559681862
POLA2,990.350294655047,2.120340595287356,0.648234174750983,3.2709484903381987,0.0010718743184742877,0.014959494600833576
ARPC5L,1156.0592417686296,-0.5435984780384551,0.5104825564683324,-1.0648717985570912,0.2869339485602476,0.5838217686210235
TPP2,1158.731903160547,-0.42787898113294737,0.5064889820998473,-0.8447942526982689,0.3982257240624622,0.687751887201607
DOCK11,1039.063330904901,1.4084294018862022,0.8787053598090041,1.6028460349807576,0.10896865043680845,0.34274803197579157
CCNT1,1040.6998725973363,0.31152573262890443,0.6576978192282291,0.47366088729693845,0.635741748956264,0.8501257417133063
TUBGCP3,1121.4831269167153,-0.24004809305651673,0.3297950376921241,-0.7278705426750858,0.46669283689832913,0.7448546712627896
PRKAG1,1061.489772661009,0.3929689504059707,0.40347724139525953,0.9739556785087796,0.330078546253369,0.6282306721836085
C8G,1088.284706290426,0.23637714137926125,0.6263385321099583,0.37739517730606986,0.7058799503354061,0.8878093896881476
TRIM7,1501.3705661642705,-2.931849909068848,0.6876394431169508,-4.263644179250798,2.0111962426171037e-5,5.926693160190402e-4
DDRGK1,1079.7837988331266,0.20974941563382404,0.3866200198757394,0.5425208340251961,0.5874597590711825,0.8205722846479394
FBXO38,1057.7079152147344,0.6580926928452384,0.493673897668631,1.3330514251473962,0.18251492839693703,0.45556305540346587
CD109,1083.5035803856513,-1.410398909274108,1.2069734572379314,-1.1685417776308857,0.2425882976962793,0.5332292102210485
MAPKAPK5,1115.8709370132492,-0.21113351661553534,0.36670389213892535,-0.5757602281885452,0.5647772595408151,0.8081347655541268
CASP4,1021.5091385786608,1.30409656691492,0.6383457216882243,2.042931475229431,0.04105922200066555,0.18847976846419484
TRIM41,1163.0834315088016,-0.5081159461777244,0.42498479700054814,-1.195609701250252,0.23184890388997767,0.520728356671761
CPT2,1086.27807846255,0.6811306196960258,0.5199513626927919,1.3099891039202165,0.19019952168998924,0.4670872834362554
CASZ1,1509.7816888159114,-2.6781449096712984,0.8112919266299676,-3.3010866024466274,9.631114939301756e-4,0.013822279119418043
NBAS,1110.1231031125171,-0.13012170947084295,0.4479075644168784,-0.2905101851544877,0.7714259599807418,0.9162252657807594
PLAA,1157.4139436895205,-0.7328770267894716,0.4978819280688441,-1.4719896133449009,0.14102368241475424,0.39533423362931275
MICAL2,1107.780676085289,-1.3767465259336509,0.6538543079843853,-2.1055860749433633,0.03524032329105002,0.17219896521619166
SGSM3,1276.3220691428821,-1.205011976189297,0.6000419063211242,-2.008213032281801,0.04462065872705247,0.19870948721318546
DACT3,1060.8747229173214,-3.225242258786043,0.7731262653703228,-4.17168889901984,3.0235025562289208e-5,8.356319716389658e-4
PFDN4,1121.724033893494,-1.4645452007305748,0.5466108053039769,-2.6793198863240977,0.007377187991783397,0.06121407804684444
RCC1L,1100.3478929687267,-0.07480971685195252,0.5951995857284715,-0.1256884558486244,0.8999785402927583,0.9675551690623093
KLHL24,1134.2870978125295,-1.4435262798020196,1.0193648602241132,-1.4161036309262731,0.15674516518739035,0.4200982307057284
C7H19orf70,1123.2687253706742,-0.46900787593359766,0.4872205208187543,-0.9626192984348216,0.3357386091962909,0.6327968557914385
TECPR1,1069.0751570597658,0.5789710737106365,0.5219434935313482,1.1092600652868627,0.26731800737860156,0.561278870667978
GLTP,1028.850686478493,0.7302922181191753,0.4189953361034457,1.7429602556217323,0.0813405574935956,0.2882418200352541
LUZP1,1039.843776941864,0.5226144209091088,0.5098025401071073,1.0251310650576786,0.3053013493733801,0.6047347066912614
ENY2,1093.4584770125437,-0.7194051937287875,0.42919500241770225,-1.6761732771264801,0.09370425690820558,0.3143176444028279
PPP2R5B,1122.6665589883942,-0.1549936256522677,0.516701679734671,-0.29996733459790137,0.7642020721168713,0.9137264025618674
SLC12A9,1029.140498801157,0.855908525970077,0.5193375993852412,1.6480773334787375,0.09933680293960016,0.3248089675254115
LDB2,1076.6754553479643,-0.22814195883238117,0.3575737271405659,-0.6380277450940802,0.5234556194156115,0.7837440658097488
NCOA1,1132.877236414585,0.02268575214366267,0.4483810491701596,0.050594805881399946,0.9596484018324648,0.9886448942633
TSR3,1131.977699889979,-0.3308459022900418,0.4612898933305878,-0.7172190569823257,0.47323894230415053,0.7490548214542704
EXOC5,1082.7942556939815,-0.5170869171053777,0.8611530905705631,-0.6004587601988144,0.5482005372153178,0.7975605282409951
SSBP2,1125.9070381754364,-1.212450013852672,0.3582760623651839,-3.3841223045955133,7.140618750922242e-4,0.010887739486917325
PPFIA1,1120.5802245583877,0.0075427715627326905,0.4003325383934201,0.01884126529660239,0.9849677347113002,0.9969157747495063
MPP5,1106.2332969718998,-0.3050010068891957,0.42106290921723966,-0.7243597101824897,0.4688449280602192,0.7462195276248441
