Host.Species,Lake,Year,Julian.Day,Julian,Date,Total,Uninfected.Adult,Uninfected.Juv,Uninfected.Males,Uninfected.Ephip,pasteuria.inf,metsch.inf,spiro.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,caullerya.inf,micG.inf,coke.inf,pasteuria.prev,pasteuria.inf.density,metsch.prev,metsch.inf.density,spiro.prev,spiro.inf.density,brood.prev,brood.inf.density,larssonia.prev,spider.prev,gurleya.prev,caullerya.prev,micG.prev,micG.inf.density,coke.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
ceriodaphnia,Cedar,2021,2021270,270,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42153.5,31490.4,203.8,10153.6,0,305.7,0,0,0
parvula,Cedar,2021,2021270,270,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42153.5,31490.4,203.8,10153.6,0,305.7,0,0,0
ambigua,Cedar,2021,2021270,270,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42153.5,31490.4,203.8,10153.6,0,305.7,0,0,0
mendotae,Cedar,2021,2021270,270,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42153.5,31490.4,203.8,10153.6,0,305.7,0,0,0
pulicaria,Walsh,2021,2021277,277,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31569.7,24322.7,0,181.2,543.5,0,6522.3,0,0
dubia,Walsh,2021,2021277,277,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31569.7,24322.7,0,181.2,543.5,0,6522.3,0,0
ambigua,Walsh,2021,2021277,277,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31569.7,24322.7,0,181.2,543.5,0,6522.3,0,0
mendotae,Walsh,2021,2021277,277,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31569.7,24322.7,0,181.2,543.5,0,6522.3,0,0
parvula,Cedar,2021,2021204,204,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42763.7,30437.4,570.7,3505.7,135.9,8114,0,0,0
ambigua,Cedar,2021,2021204,204,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42763.7,30437.4,570.7,3505.7,135.9,8114,0,0,0
mendotae,Cedar,2021,2021204,204,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42763.7,30437.4,570.7,3505.7,135.9,8114,0,0,0
parvula,Cedar,2021,2021214,214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38115,30573.2,1358.8,2581.7,231.4,3369.9,0,0,0
ambigua,Cedar,2021,2021214,214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38115,30573.2,1358.8,2581.7,231.4,3369.9,0,0,0
mendotae,Cedar,2021,2021214,214,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38115,30573.2,1358.8,2581.7,231.4,3369.9,0,0,0
parvula,Cedar,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17681.9,12599.9,625.1,1087,244.6,3125.3,0,0,0
ambigua,Cedar,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17681.9,12599.9,625.1,1087,244.6,3125.3,0,0,0
mendotae,Cedar,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17681.9,12599.9,625.1,1087,244.6,3125.3,0,0,0
ceriodaphnia,Cedar,2021,2021242,242,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49632.7,26995,190.2,18479.8,0,3967.7,0,0,0
parvula,Cedar,2021,2021242,242,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49632.7,26995,190.2,18479.8,0,3967.7,0,0,0
ambigua,Cedar,2021,2021242,242,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49632.7,26995,190.2,18479.8,0,3967.7,0,0,0
mendotae,Cedar,2021,2021242,242,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49632.7,26995,190.2,18479.8,0,3967.7,0,0,0
parvula,Cedar,2021,2021256,256,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42136.7,31850.5,353.3,7473.5,67.9,2391.5,0,0,0
ambigua,Cedar,2021,2021256,256,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42136.7,31850.5,353.3,7473.5,67.9,2391.5,0,0,0
mendotae,Cedar,2021,2021256,256,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42136.7,31850.5,353.3,7473.5,67.9,2391.5,0,0,0
pulicaria,CrookedW,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76120.5,26632.7,0,42829.7,2473,4185.1,0,0,0
parvula,CrookedW,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76120.5,26632.7,0,42829.7,2473,4185.1,0,0,0
ambigua,CrookedW,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76120.5,26632.7,0,42829.7,2473,4185.1,0,0,0
mendotae,CrookedW,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76120.5,26632.7,0,42829.7,2473,4185.1,0,0,0
pulicaria,LittleAppleton,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96244.6,86624.2,0,0,6304.9,0,3315.5,0,0
retrocurva,LittleAppleton,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96244.6,86624.2,0,0,6304.9,0,3315.5,0,0
dubia,LittleAppleton,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96244.6,86624.2,0,0,6304.9,0,3315.5,0,0
ambigua,LittleAppleton,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96244.6,86624.2,0,0,6304.9,0,3315.5,0,0
mendotae,LittleAppleton,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,96244.6,86624.2,0,0,6304.9,0,3315.5,0,0
ceriodaphnia,Cedar,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49025.9,26089.2,217.4,21958.4,0,760.9,0,0,0
parvula,Cedar,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49025.9,26089.2,217.4,21958.4,0,760.9,0,0,0
ambigua,Cedar,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49025.9,26089.2,217.4,21958.4,0,760.9,0,0,0
mendotae,Cedar,2021,2021284,284,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,49025.9,26089.2,217.4,21958.4,0,760.9,0,0,0
pulicaria,Mill,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51091.3,26723.3,0,20019.8,597.9,0,3750.3,0,0
dubia,Mill,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51091.3,26723.3,0,20019.8,597.9,0,3750.3,0,0
ambigua,Mill,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51091.3,26723.3,0,20019.8,597.9,0,3750.3,0,0
mendotae,Mill,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51091.3,26723.3,0,20019.8,597.9,0,3750.3,0,0
parvula,Bishop,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51422.5,9851.4,84.9,28874.7,254.8,12356.7,0,0,0
ambigua,Bishop,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51422.5,9851.4,84.9,28874.7,254.8,12356.7,0,0,0
mendotae,Bishop,2021,2021286,286,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,51422.5,9851.4,84.9,28874.7,254.8,12356.7,0,0,0
pulicaria,LittleAppleton,2021,2021300,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118184,92586.6,0,87.9,20444.5,37.4,5027.6,0,0
ambigua,LittleAppleton,2021,2021300,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118184,92586.6,0,87.9,20444.5,37.4,5027.6,0,0
mendotae,LittleAppleton,2021,2021300,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118184,92586.6,0,87.9,20444.5,37.4,5027.6,0,0
pulicaria,CrookedW,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37109.1,17800.4,0,15422.5,869.6,3016.6,0,0,0
parvula,CrookedW,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37109.1,17800.4,0,15422.5,869.6,3016.6,0,0,0
ambigua,CrookedW,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37109.1,17800.4,0,15422.5,869.6,3016.6,0,0,0
mendotae,CrookedW,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37109.1,17800.4,0,15422.5,869.6,3016.6,0,0,0
ceriodaphnia,Mill,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12881.6,4130.8,815.3,7935.5,0,0,0,0,0
dubia,Mill,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12881.6,4130.8,815.3,7935.5,0,0,0,0,0
parvula,Mill,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12881.6,4130.8,815.3,7935.5,0,0,0,0,0
ambigua,Mill,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12881.6,4130.8,815.3,7935.5,0,0,0,0,0
mendotae,Mill,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12881.6,4130.8,815.3,7935.5,0,0,0,0,0
pulicaria,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
ceriodaphnia,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
dubia,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
parvula,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
ambigua,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
mendotae,Cedar,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76202.1,46417,0,29785.1,0,0,0,0,0
pulicaria,Walsh,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102898.3,92942.7,0,90.6,4810.2,0,5054.8,0,0
dubia,Walsh,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102898.3,92942.7,0,90.6,4810.2,0,5054.8,0,0
ambigua,Walsh,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102898.3,92942.7,0,90.6,4810.2,0,5054.8,0,0
mendotae,Walsh,2021,2021291,291,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102898.3,92942.7,0,90.6,4810.2,0,5054.8,0,0
pulicaria,Walsh,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58465.2,43482,0,52.6,916.4,0,14014.2,0,0
dubia,Walsh,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58465.2,43482,0,52.6,916.4,0,14014.2,0,0
ambigua,Walsh,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58465.2,43482,0,52.6,916.4,0,14014.2,0,0
mendotae,Walsh,2021,2021305,305,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58465.2,43482,0,52.6,916.4,0,14014.2,0,0
pulicaria,CrookedW,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37666.3,7364.8,0,24132.5,815.3,5353.7,0,0,0
parvula,CrookedW,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37666.3,7364.8,0,24132.5,815.3,5353.7,0,0,0
ambigua,CrookedW,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37666.3,7364.8,0,24132.5,815.3,5353.7,0,0,0
mendotae,CrookedW,2021,2021312,312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37666.3,7364.8,0,24132.5,815.3,5353.7,0,0,0
mendotae,Bishop,2021,2021314,314,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,122668.5,25443.7,767.1,93927.8,407.6,1576.2,70.5,475.6,0
pulicaria,Cedar,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157146.5,76433.1,0,77961.8,0,2751.6,0,0,0
ceriodaphnia,Cedar,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157146.5,76433.1,0,77961.8,0,2751.6,0,0,0
parvula,Cedar,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157146.5,76433.1,0,77961.8,0,2751.6,0,0,0
ambigua,Cedar,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157146.5,76433.1,0,77961.8,0,2751.6,0,0,0
mendotae,Cedar,2021,2021298,298,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157146.5,76433.1,0,77961.8,0,2751.6,0,0,0
pulicaria,Walsh,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89654.3,84789.8,0,81.5,679.4,0,4103.6,0,0
dubia,Walsh,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89654.3,84789.8,0,81.5,679.4,0,4103.6,0,0
ambigua,Walsh,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89654.3,84789.8,0,81.5,679.4,0,4103.6,0,0
mendotae,Walsh,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89654.3,84789.8,0,81.5,679.4,0,4103.6,0,0
ambigua,LittleAppleton,2021,2021314,314,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68701.5,46267.5,8275.2,1739.3,7500.6,81.5,4837.4,0,0
mendotae,LittleAppleton,2021,2021314,314,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68701.5,46267.5,8275.2,1739.3,7500.6,81.5,4837.4,0,0
parvula,Bishop,2021,2021300,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74183.7,19648.4,74.1,50751.6,597.9,3070.9,0,40.8,0
mendotae,Bishop,2021,2021300,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74183.7,19648.4,74.1,50751.6,597.9,3070.9,0,40.8,0
pulicaria,CrookedW,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81225.1,5435.2,0,71496.1,570.7,3723.1,0,0,0
parvula,CrookedW,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81225.1,5435.2,0,71496.1,570.7,3723.1,0,0,0
ambigua,CrookedW,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81225.1,5435.2,0,71496.1,570.7,3723.1,0,0,0
mendotae,CrookedW,2021,2021228,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81225.1,5435.2,0,71496.1,570.7,3723.1,0,0,0
dubia,Mill,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11115.1,1168.6,81.5,9593.2,217.4,0,0,54.4,0
parvula,Mill,2021,2021316,316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11115.1,1168.6,81.5,9593.2,217.4,0,0,54.4,0
